STATS_ID,KEYWORD_ID,STATS_DATE,KEYWORD_NAME,DAILY_COUNT,TYPE,PRIORITY
1132,27,2024-12-07,두찜,1,NNG,9999
1133,83,2024-12-07,불닭,1,NNG,9999
1134,148,2024-12-07,초콜릿,1,NNG,9999
1135,207,2024-12-07,간식,1,NNG,5000
1136,248,2024-12-07,곶감,1,NNG,5000
1137,964,2024-12-07,트루프루,1,NNG,5000
1138,61,2024-12-08,먹방,1,NNG,9999
1139,83,2024-12-08,불닭,2,NNG,9999
1140,229,2024-12-08,계란,2,NNG,5000
1141,255,2024-12-08,구매,1,NNG,5000
1142,374,2024-12-08,라면,1,NNG,5000
1143,511,2024-12-08,베리,1,NNG,5000
1144,45,2024-12-09,마라탕,1,NNG,9999
1145,85,2024-12-09,붕어빵,2,NNG,9999
1146,107,2024-12-09,수건케이크,4,NNG,9999
1147,148,2024-12-09,초콜릿,1,NNG,9999
1148,249,2024-12-09,과일,2,NNG,5000
1149,374,2024-12-09,라면,2,NNG,5000
1150,387,2024-12-09,라즈베리,1,NNG,5000
1151,863,2024-12-09,초콜렛,1,NNG,5000
1152,207,2024-12-10,간식,1,NNG,5000
1153,405,2024-12-10,리스,1,NNG,5000
1154,587,2024-12-10,석류,1,NNG,5000
1155,628,2024-12-10,스크림,1,NNG,5000
1156,845,2024-12-10,초코,1,NNG,5000
1157,895,2024-12-10,케이,2,NNG,5000
1158,61,2024-12-11,먹방,1,NNG,9999
1159,107,2024-12-11,수건케이크,1,NNG,9999
1160,175,2024-12-11,탕후루,1,NNG,9999
1161,190,2024-12-11,하리보,1,NNG,9999
1162,798,2024-12-11,젤리,3,NNG,5000
1163,897,2024-12-11,케익,1,NNG,5000
1164,61,2024-12-12,먹방,3,NNG,9999
1165,206,2024-12-12,가지,1,NNG,5000
1166,255,2024-12-12,구매,1,NNG,5000
1167,360,2024-12-12,디저트,1,NNG,5000
1168,363,2024-12-12,딸래미,1,NNG,5000
1169,12,2024-12-13,꼬치,2,NNG,9999
1170,61,2024-12-13,먹방,1,NNG,9999
1171,74,2024-12-13,버거킹,1,NNG,9999
1172,114,2024-12-13,스무디,1,NNG,9999
1173,207,2024-12-13,간식,1,NNG,5000
1174,571,2024-12-13,삼시세끼,1,NNG,5000
1175,798,2024-12-13,젤리,2,NNG,5000
1176,25,2024-12-14,동결건조,1,NNG,9999
1177,46,2024-12-14,마시멜로,1,NNG,9999
1178,136,2024-12-14,요아정,1,NNG,9999
1179,263,2024-12-14,국수,2,NNG,5000
1180,61,2024-12-15,먹방,1,NNG,9999
1181,207,2024-12-15,간식,1,NNG,5000
1182,232,2024-12-15,고구마,1,NNG,5000
1183,261,2024-12-15,국물,1,NNG,5000
1184,628,2024-12-15,스크림,1,NNG,5000
1185,998,2024-12-15,편의점,1,NNG,5000
1186,12,2024-12-16,꼬치,1,NNG,9999
1187,45,2024-12-16,마라탕,2,NNG,9999
1188,61,2024-12-16,먹방,2,NNG,9999
1189,214,2024-12-16,감자,1,NNG,5000
1190,235,2024-12-16,고디바,1,NNG,5000
1191,21,2024-12-17,던킨도너츠,1,NNG,9999
1192,25,2024-12-17,동결건조,1,NNG,9999
1193,26,2024-12-17,두바이초콜릿,1,NNG,9999
1194,61,2024-12-17,먹방,3,NNG,9999
1195,107,2024-12-17,수건케이크,4,NNG,9999
1196,360,2024-12-17,디저트,1,NNG,5000
1197,15,2024-12-18,달고나,1,NNG,9999
1198,30,2024-12-18,딸기,2,NNG,9999
1199,46,2024-12-18,마시멜로,1,NNG,9999
1200,61,2024-12-18,먹방,1,NNG,9999
1201,104,2024-12-18,소금빵,1,NNG,9999
1202,148,2024-12-18,초콜릿,2,NNG,9999
1203,539,2024-12-18,블린더,1,NNG,5000
1204,61,2024-12-19,먹방,2,NNG,9999
1205,148,2024-12-19,초콜릿,3,NNG,9999
1206,222,2024-12-19,건빵,1,NNG,5000
1207,396,2024-12-19,로스,1,NNG,5000
1208,405,2024-12-19,리스,1,NNG,5000
1209,651,2024-12-19,식감,1,NNG,5000
1210,38,2024-12-20,레시피,1,NNG,9999
1211,61,2024-12-20,먹방,2,NNG,9999
1212,116,2024-12-20,스위즐스,1,NNG,9999
1213,266,2024-12-20,글리터,1,NNG,5000
1214,699,2024-12-20,얼음,2,NNG,5000
1215,710,2024-12-20,연어,1,NNG,5000
1216,25,2024-12-21,동결건조,1,NNG,9999
1217,61,2024-12-21,먹방,2,NNG,9999
1218,83,2024-12-21,불닭,1,NNG,9999
1219,207,2024-12-21,간식,3,NNG,5000
1220,341,2024-12-21,도넛,2,NNG,5000
1221,628,2024-12-21,스크림,1,NNG,5000
1222,995,2024-12-21,페스,1,NNG,5000
1223,30,2024-12-22,딸기,2,NNG,9999
1224,405,2024-12-22,리스,1,NNG,5000
1225,580,2024-12-22,샐러드,1,NNG,5000
1226,61,2024-12-23,먹방,1,NNG,9999
1227,107,2024-12-23,수건케이크,1,NNG,9999
1228,187,2024-12-23,피스타치오,2,NNG,9999
1229,291,2024-12-23,끌레도르,1,NNG,5000
1230,405,2024-12-23,리스,1,NNG,5000
1231,655,2024-12-23,식빵,2,NNG,5000
1232,987,2024-12-23,팥죽,1,NNG,5000
1233,30,2024-12-24,딸기,1,NNG,9999
1234,61,2024-12-24,먹방,1,NNG,9999
1235,107,2024-12-24,수건케이크,1,NNG,9999
1236,255,2024-12-24,구매,1,NNG,5000
1237,405,2024-12-24,리스,2,NNG,5000
1238,598,2024-12-24,소시지,1,NNG,5000
1239,30,2024-12-25,딸기,3,NNG,9999
1240,44,2024-12-25,마라샹궈,1,NNG,9999
1241,61,2024-12-25,먹방,2,NNG,9999
1242,77,2024-12-25,베스킨라빈스,1,NNG,9999
1243,163,2024-12-25,쿠키,1,NNG,9999
1244,61,2024-12-26,먹방,3,NNG,9999
1245,116,2024-12-26,스위즐스,1,NNG,9999
1246,286,2024-12-26,꾸덕,1,NNG,5000
1247,331,2024-12-26,대파,1,NNG,5000
1248,366,2024-12-26,떡볶이,1,NNG,5000
1249,513,2024-12-26,베이,1,NNG,5000
1250,1044,2024-12-26,핫도그,1,NNG,5000
1251,3,2024-12-27,고추바사삭,2,NNG,9999
1252,26,2024-12-27,두바이초콜릿,1,NNG,9999
1253,61,2024-12-27,먹방,1,NNG,9999
1254,232,2024-12-27,고구마,1,NNG,5000
1255,273,2024-12-27,김치,1,NNG,5000
1256,30,2024-12-28,딸기,1,NNG,9999
1257,38,2024-12-28,레시피,1,NNG,9999
1258,45,2024-12-28,마라탕,1,NNG,9999
1259,172,2024-12-28,타코야끼,1,NNG,9999
1260,207,2024-12-28,간식,1,NNG,5000
1261,232,2024-12-28,고구마,1,NNG,5000
1262,587,2024-12-28,석류,1,NNG,5000
1263,762,2024-12-28,음식,2,NNG,5000
1264,1060,2024-12-28,허니,1,NNG,5000
1265,61,2024-12-29,먹방,2,NNG,9999
1266,259,2024-12-29,구이,1,NNG,5000
1267,409,2024-12-29,링고아메,1,NNG,5000
1268,61,2024-12-30,먹방,1,NNG,9999
1269,249,2024-12-30,과일,2,NNG,5000
1270,38,2024-12-31,레시피,1,NNG,9999
1271,83,2024-12-31,불닭,1,NNG,9999
1272,323,2024-12-31,닭발,1,NNG,5000
1273,61,2025-01-01,먹방,1,NNG,9999
1274,250,2025-01-01,과자,1,NNG,5000
1275,255,2025-01-01,구매,1,NNG,5000
1276,425,2025-01-01,만둣국,1,NNG,5000
1277,798,2025-01-01,젤리,1,NNG,5000
1278,61,2025-01-02,먹방,3,NNG,9999
1279,68,2025-01-02,민트초코,1,NNG,9999
1280,95,2025-01-02,샤인머스캣,1,NNG,9999
1281,360,2025-01-02,디저트,1,NNG,5000
1282,374,2025-01-02,라면,1,NNG,5000
1283,837,2025-01-02,찹쌀,1,NNG,5000
1284,61,2025-01-03,먹방,1,NNG,9999
1285,273,2025-01-03,김치,1,NNG,5000
1286,331,2025-01-03,대파,1,NNG,5000
1287,646,2025-01-03,시리얼,2,NNG,5000
1288,30,2025-01-04,딸기,2,NNG,9999
1289,58,2025-01-04,맥도날드,1,NNG,9999
1290,163,2025-01-04,쿠키,1,NNG,9999
1291,220,2025-01-04,개구리,1,NNG,5000
1292,384,2025-01-04,라이,1,NNG,5000
1293,507,2025-01-04,버블,1,NNG,5000
1294,895,2025-01-04,케이,2,NNG,5000
1295,46,2025-01-05,마시멜로,2,NNG,9999
1296,249,2025-01-05,과일,1,NNG,5000
1297,366,2025-01-05,떡볶이,2,NNG,5000
1298,30,2025-01-06,딸기,1,NNG,9999
1299,38,2025-01-06,레시피,1,NNG,9999
1300,187,2025-01-06,피스타치오,1,NNG,9999
1301,214,2025-01-06,감자,1,NNG,5000
1302,273,2025-01-06,김치,2,NNG,5000
1303,405,2025-01-06,리스,1,NNG,5000
1304,38,2025-01-07,레시피,1,NNG,9999
1305,61,2025-01-07,먹방,1,NNG,9999
1306,107,2025-01-07,수건케이크,2,NNG,9999
1307,123,2025-01-07,약과,2,NNG,9999
1308,874,2025-01-07,치킨,1,NNG,5000
1309,25,2025-01-08,동결건조,2,NNG,9999
1310,30,2025-01-08,딸기,1,NNG,9999
1311,38,2025-01-08,레시피,1,NNG,9999
1312,55,2025-01-08,맘스터치,3,NNG,9999
1313,232,2025-01-08,고구마,1,NNG,5000
1314,250,2025-01-08,과자,1,NNG,5000
1315,331,2025-01-08,대파,2,NNG,5000
1316,61,2025-01-09,먹방,2,NNG,9999
1317,172,2025-01-09,타코야끼,1,NNG,9999
1318,229,2025-01-09,계란,1,NNG,5000
1319,319,2025-01-09,달걀,1,NNG,5000
1320,378,2025-01-09,라보,1,NNG,5000
1321,620,2025-01-09,스낵,1,NNG,5000
1322,25,2025-01-10,동결건조,1,NNG,9999
1323,38,2025-01-10,레시피,1,NNG,9999
1324,58,2025-01-10,맥도날드,2,NNG,9999
1325,61,2025-01-10,먹방,1,NNG,9999
1326,107,2025-01-10,수건케이크,2,NNG,9999
1327,139,2025-01-10,유자차,1,NNG,9999
1328,745,2025-01-10,우유,2,NNG,5000
1329,798,2025-01-10,젤리,1,NNG,5000
1330,26,2025-01-11,두바이초콜릿,1,NNG,9999
1331,97,2025-01-11,서브웨이,1,NNG,9999
1332,148,2025-01-11,초콜릿,4,NNG,9999
1333,562,2025-01-11,사탕,2,NNG,5000
1334,651,2025-01-11,식감,1,NNG,5000
1335,863,2025-01-11,초콜렛,1,NNG,5000
1336,21,2025-01-12,던킨도너츠,2,NNG,9999
1337,61,2025-01-12,먹방,1,NNG,9999
1338,70,2025-01-12,바나나,1,NNG,9999
1339,141,2025-01-12,중국식빵,1,NNG,9999
1340,233,2025-01-12,고기,1,NNG,5000
1341,35,2025-01-13,라라스윗,1,NNG,9999
1342,123,2025-01-13,약과,1,NNG,9999
1343,135,2025-01-13,요리,1,NNG,9999
1344,255,2025-01-13,구매,1,NNG,5000
1345,366,2025-01-13,떡볶이,1,NNG,5000
1346,384,2025-01-13,라이,1,NNG,5000
1347,798,2025-01-13,젤리,1,NNG,5000
1348,45,2025-01-14,마라탕,1,NNG,9999
1349,61,2025-01-14,먹방,2,NNG,9999
1350,107,2025-01-14,수건케이크,1,NNG,9999
1351,178,2025-01-14,파삭,1,NNG,9999
1352,255,2025-01-14,구매,1,NNG,5000
1353,440,2025-01-14,먹성,1,NNG,5000
1354,798,2025-01-14,젤리,1,NNG,5000
1355,895,2025-01-14,케이,1,NNG,5000
1356,38,2025-01-15,레시피,1,NNG,9999
1357,46,2025-01-15,마시멜로,2,NNG,9999
1358,61,2025-01-15,먹방,2,NNG,9999
1359,107,2025-01-15,수건케이크,1,NNG,9999
1360,207,2025-01-15,간식,1,NNG,5000
1361,248,2025-01-15,곶감,2,NNG,5000
1362,651,2025-01-15,식감,1,NNG,5000
1363,798,2025-01-15,젤리,1,NNG,5000
1364,46,2025-01-16,마시멜로,2,NNG,9999
1365,255,2025-01-16,구매,1,NNG,5000
1366,630,2025-01-16,스테이,1,NNG,5000
1367,677,2025-01-16,아이스,1,NNG,5000
1368,716,2025-01-16,오리,1,NNG,5000
1369,890,2025-01-16,캔디,1,NNG,5000
1370,15,2025-01-17,달고나,1,NNG,9999
1371,61,2025-01-17,먹방,3,NNG,9999
1372,83,2025-01-17,불닭,1,NNG,9999
1373,107,2025-01-17,수건케이크,2,NNG,9999
1374,223,2025-01-17,겉절이,1,NNG,5000
1375,273,2025-01-17,김치,1,NNG,5000
1376,30,2025-01-18,딸기,1,NNG,9999
1377,53,2025-01-18,막걸리,1,NNG,9999
1378,61,2025-01-18,먹방,1,NNG,9999
1379,107,2025-01-18,수건케이크,2,NNG,9999
1380,371,2025-01-18,라구,1,NNG,5000
1381,30,2025-01-19,딸기,1,NNG,9999
1382,38,2025-01-19,레시피,1,NNG,9999
1383,61,2025-01-19,먹방,2,NNG,9999
1384,360,2025-01-19,디저트,1,NNG,5000
1385,430,2025-01-19,맛집,2,NNG,5000
1386,630,2025-01-19,스테이,2,NNG,5000
1387,890,2025-01-19,캔디,2,NNG,5000
1388,61,2025-01-20,먹방,3,NNG,9999
1389,88,2025-01-20,빙산롱옌,1,NNG,9999
1390,175,2025-01-20,탕후루,1,NNG,9999
1391,249,2025-01-20,과일,1,NNG,5000
1392,360,2025-01-20,디저트,1,NNG,5000
1393,554,2025-01-20,뿌링치즈볼,1,NNG,5000
1394,655,2025-01-20,식빵,1,NNG,5000
1395,30,2025-01-21,딸기,1,NNG,9999
1396,38,2025-01-21,레시피,1,NNG,9999
1397,61,2025-01-21,먹방,2,NNG,9999
1398,107,2025-01-21,수건케이크,1,NNG,9999
1399,249,2025-01-21,과일,1,NNG,5000
1400,324,2025-01-21,닭볶음탕,1,NNG,5000
1401,30,2025-01-22,딸기,1,NNG,9999
1402,88,2025-01-22,빙산롱옌,2,NNG,9999
1403,107,2025-01-22,수건케이크,1,NNG,9999
1404,137,2025-01-22,우동,1,NNG,9999
1405,207,2025-01-22,간식,2,NNG,5000
1406,259,2025-01-22,구이,1,NNG,5000
1407,30,2025-01-23,딸기,2,NNG,9999
1408,61,2025-01-23,먹방,1,NNG,9999
1409,443,2025-01-23,메뉴,1,NNG,5000
1410,26,2025-01-24,두바이초콜릿,1,NNG,9999
1411,30,2025-01-24,딸기,1,NNG,9999
1412,240,2025-01-24,고추,2,NNG,5000
1413,250,2025-01-24,과자,1,NNG,5000
1414,646,2025-01-24,시리얼,2,NNG,5000
1415,816,2025-01-24,짜파게티,1,NNG,5000
1416,61,2025-01-25,먹방,2,NNG,9999
1417,130,2025-01-25,엽기떡볶이,1,NNG,9999
1418,148,2025-01-25,초콜릿,1,NNG,9999
1419,214,2025-01-25,감자,1,NNG,5000
1420,255,2025-01-25,구매,1,NNG,5000
1421,562,2025-01-25,사탕,1,NNG,5000
1422,845,2025-01-25,초코,1,NNG,5000
1423,21,2025-01-26,던킨도너츠,2,NNG,9999
1424,61,2025-01-26,먹방,2,NNG,9999
1425,107,2025-01-26,수건케이크,2,NNG,9999
1426,188,2025-01-26,피자헛,1,NNG,9999
1427,398,2025-01-26,로제찜,1,NNG,5000
1428,30,2025-01-27,딸기,1,NNG,9999
1429,61,2025-01-27,먹방,1,NNG,9999
1430,88,2025-01-27,빙산롱옌,1,NNG,9999
1431,107,2025-01-27,수건케이크,2,NNG,9999
1432,319,2025-01-27,달걀,1,NNG,5000
1433,641,2025-01-27,슬라,1,NNG,5000
1434,25,2025-01-28,동결건조,1,NNG,9999
1435,38,2025-01-28,레시피,1,NNG,9999
1436,116,2025-01-28,스위즐스,2,NNG,9999
1437,190,2025-01-28,하리보,1,NNG,9999
1438,240,2025-01-28,고추,1,NNG,5000
1439,365,2025-01-28,떡국,2,NNG,5000
1440,907,2025-01-28,콜라,1,NNG,5000
1441,908,2025-01-28,콩나물,1,NNG,5000
1442,190,2025-01-29,하리보,1,NNG,9999
1443,207,2025-01-29,간식,1,NNG,5000
1444,360,2025-01-29,디저트,1,NNG,5000
1445,365,2025-01-29,떡국,1,NNG,5000
1446,628,2025-01-29,스크림,1,NNG,5000
1447,30,2025-01-30,딸기,1,NNG,9999
1448,249,2025-01-30,과일,2,NNG,5000
1449,271,2025-01-30,김밥,2,NNG,5000
1450,298,2025-01-30,냉면,2,NNG,5000
1451,360,2025-01-30,디저트,1,NNG,5000
1452,584,2025-01-30,샤베트,1,NNG,5000
1453,628,2025-01-30,스크림,1,NNG,5000
1454,697,2025-01-30,양푼,1,NNG,5000
1455,45,2025-01-31,마라탕,2,NNG,9999
1456,61,2025-01-31,먹방,1,NNG,9999
1457,249,2025-01-31,과일,1,NNG,5000
1458,255,2025-01-31,구매,1,NNG,5000
1459,261,2025-01-31,국물,1,NNG,5000
1460,374,2025-01-31,라면,1,NNG,5000
1461,508,2025-01-31,버섯,1,NNG,5000
1462,21,2025-02-01,던킨도너츠,2,NNG,9999
1463,75,2025-02-01,버블티,1,NNG,9999
1464,116,2025-02-01,스위즐스,1,NNG,9999
1465,141,2025-02-01,중국식빵,1,NNG,9999
1466,356,2025-02-01,두부,1,NNG,5000
1467,874,2025-02-01,치킨,2,NNG,5000
1468,10,2025-02-02,까르보불닭,1,NNG,9999
1469,61,2025-02-02,먹방,1,NNG,9999
1470,88,2025-02-02,빙산롱옌,2,NNG,9999
1471,214,2025-02-02,감자,1,NNG,5000
1472,506,2025-02-02,버거,2,NNG,5000
1473,655,2025-02-02,식빵,1,NNG,5000
1474,735,2025-02-02,요거,2,NNG,5000
1475,814,2025-02-02,짜장,1,NNG,5000
1476,61,2025-02-03,먹방,1,NNG,9999
1477,626,2025-02-03,스윗믹스젤리,1,NNG,5000
1478,655,2025-02-03,식빵,1,NNG,5000
1479,874,2025-02-03,치킨,1,NNG,5000
1480,890,2025-02-03,캔디,1,NNG,5000
1481,30,2025-02-04,딸기,3,NNG,9999
1482,61,2025-02-04,먹방,2,NNG,9999
1483,70,2025-02-04,바나나,1,NNG,9999
1484,83,2025-02-04,불닭,1,NNG,9999
1485,255,2025-02-04,구매,1,NNG,5000
1486,462,2025-02-04,문어,1,NNG,5000
1487,874,2025-02-04,치킨,1,NNG,5000
1488,890,2025-02-04,캔디,1,NNG,5000
1489,35,2025-02-05,라라스윗,2,NNG,9999
1490,38,2025-02-05,레시피,1,NNG,9999
1491,46,2025-02-05,마시멜로,2,NNG,9999
1492,61,2025-02-05,먹방,1,NNG,9999
1493,97,2025-02-05,서브웨이,1,NNG,9999
1494,798,2025-02-05,젤리,1,NNG,5000
1495,61,2025-02-06,먹방,1,NNG,9999
1496,267,2025-02-06,금귤,1,NNG,5000
1497,375,2025-02-06,라미,1,NNG,5000
1498,378,2025-02-06,라보,1,NNG,5000
1499,626,2025-02-06,스윗믹스젤리,1,NNG,5000
1500,30,2025-02-07,딸기,1,NNG,9999
1501,61,2025-02-07,먹방,2,NNG,9999
1502,259,2025-02-07,구이,1,NNG,5000
1503,378,2025-02-07,라보,1,NNG,5000
1504,519,2025-02-07,보로,1,NNG,5000
1505,728,2025-02-07,옥수수,1,NNG,5000
1506,798,2025-02-07,젤리,1,NNG,5000
1507,30,2025-02-08,딸기,4,NNG,9999
1508,61,2025-02-08,먹방,1,NNG,9999
1509,107,2025-02-08,수건케이크,1,NNG,9999
1510,249,2025-02-08,과일,1,NNG,5000
1511,255,2025-02-08,구매,1,NNG,5000
1512,294,2025-02-08,낙타,1,NNG,5000
1513,732,2025-02-08,와플,1,NNG,5000
1514,837,2025-02-08,찹쌀,1,NNG,5000
1515,895,2025-02-08,케이,1,NNG,5000
1516,47,2025-02-09,마오쥔젤,1,NNG,9999
1517,61,2025-02-09,먹방,1,NNG,9999
1518,135,2025-02-09,요리,1,NNG,9999
1519,148,2025-02-09,초콜릿,1,NNG,9999
1520,208,2025-02-09,간장,2,NNG,5000
1521,360,2025-02-09,디저트,1,NNG,5000
1522,30,2025-02-10,딸기,1,NNG,9999
1523,61,2025-02-10,먹방,1,NNG,9999
1524,88,2025-02-10,빙산롱옌,1,NNG,9999
1525,135,2025-02-10,요리,1,NNG,9999
1526,735,2025-02-10,요거,1,NNG,5000
1527,895,2025-02-10,케이,1,NNG,5000
1528,30,2025-02-11,딸기,1,NNG,9999
1529,61,2025-02-11,먹방,1,NNG,9999
1530,141,2025-02-11,중국식빵,3,NNG,9999
1531,163,2025-02-11,쿠키,1,NNG,9999
1532,249,2025-02-11,과일,2,NNG,5000
1533,651,2025-02-11,식감,1,NNG,5000
1534,970,2025-02-11,파니포포,1,NNG,5000
1535,30,2025-02-12,딸기,2,NNG,9999
1536,43,2025-02-12,마들렌,1,NNG,9999
1537,83,2025-02-12,불닭,2,NNG,9999
1538,88,2025-02-12,빙산롱옌,1,NNG,9999
1539,116,2025-02-12,스위즐스,1,NNG,9999
1540,137,2025-02-12,우동,1,NNG,9999
1541,374,2025-02-12,라면,2,NNG,5000
1542,663,2025-02-12,실키젬,1,NNG,5000
1543,870,2025-02-12,치즈,2,NNG,5000
1544,977,2025-02-12,파스타,1,NNG,5000
1545,61,2025-02-13,먹방,1,NNG,9999
1546,148,2025-02-13,초콜릿,2,NNG,9999
1547,207,2025-02-13,간식,1,NNG,5000
1548,513,2025-02-13,베이,1,NNG,5000
1549,735,2025-02-13,요거,1,NNG,5000
1550,760,2025-02-13,음료,1,NNG,5000
1551,61,2025-02-14,먹방,1,NNG,9999
1552,148,2025-02-14,초콜릿,1,NNG,9999
1553,199,2025-02-14,휘낭시에,1,NNG,9999
1554,732,2025-02-14,와플,1,NNG,5000
1555,61,2025-02-15,먹방,2,NNG,9999
1556,83,2025-02-15,불닭,1,NNG,9999
1557,141,2025-02-15,중국식빵,2,NNG,9999
1558,249,2025-02-15,과일,1,NNG,5000
1559,596,2025-02-15,소세지,2,NNG,5000
1560,970,2025-02-15,파니포포,1,NNG,5000
1561,46,2025-02-16,마시멜로,1,NNG,9999
1562,61,2025-02-16,먹방,1,NNG,9999
1563,83,2025-02-16,불닭,1,NNG,9999
1564,95,2025-02-16,샤인머스캣,1,NNG,9999
1565,148,2025-02-16,초콜릿,1,NNG,9999
1566,155,2025-02-16,카다이프,1,NNG,9999
1567,163,2025-02-16,쿠키,1,NNG,9999
1568,187,2025-02-16,피스타치오,1,NNG,9999
1569,519,2025-02-16,보로,2,NNG,5000
1570,798,2025-02-16,젤리,1,NNG,5000
1571,38,2025-02-17,레시피,2,NNG,9999
1572,61,2025-02-17,먹방,2,NNG,9999
1573,83,2025-02-17,불닭,2,NNG,9999
1574,125,2025-02-17,어묵,1,NNG,9999
1575,163,2025-02-17,쿠키,2,NNG,9999
1576,250,2025-02-17,과자,1,NNG,5000
1577,562,2025-02-17,사탕,1,NNG,5000
1578,639,2025-02-17,스프,1,NNG,5000
1579,750,2025-02-17,워터,1,NNG,5000
1580,25,2025-02-18,동결건조,1,NNG,9999
1581,55,2025-02-18,맘스터치,2,NNG,9999
1582,61,2025-02-18,먹방,2,NNG,9999
1583,175,2025-02-18,탕후루,2,NNG,9999
1584,346,2025-02-18,돈키호테,1,NNG,5000
1585,542,2025-02-18,비빔,1,NNG,5000
1586,30,2025-02-19,딸기,4,NNG,9999
1587,83,2025-02-19,불닭,1,NNG,9999
1588,12,2025-02-20,꼬치,1,NNG,9999
1589,26,2025-02-20,두바이초콜릿,2,NNG,9999
1590,61,2025-02-20,먹방,1,NNG,9999
1591,188,2025-02-20,피자헛,1,NNG,9999
1592,214,2025-02-20,감자,1,NNG,5000
1593,441,2025-02-20,먹태,1,NNG,5000
1594,655,2025-02-20,식빵,2,NNG,5000
1595,10,2025-02-21,까르보불닭,1,NNG,9999
1596,30,2025-02-21,딸기,2,NNG,9999
1597,61,2025-02-21,먹방,1,NNG,9999
1598,83,2025-02-21,불닭,1,NNG,9999
1599,298,2025-02-21,냉면,1,NNG,5000
1600,562,2025-02-21,사탕,1,NNG,5000
1601,811,2025-02-21,집밥,1,NNG,5000
1602,1051,2025-02-21,해먹,1,NNG,5000
1603,38,2025-02-22,레시피,1,NNG,9999
1604,61,2025-02-22,먹방,3,NNG,9999
1605,156,2025-02-22,카스테라,1,NNG,9999
1606,249,2025-02-22,과일,2,NNG,5000
1607,341,2025-02-22,도넛,1,NNG,5000
1608,874,2025-02-22,치킨,1,NNG,5000
1609,61,2025-02-23,먹방,2,NNG,9999
1610,107,2025-02-23,수건케이크,1,NNG,9999
1611,207,2025-02-23,간식,3,NNG,5000
1612,208,2025-02-23,간장,1,NNG,5000
1613,249,2025-02-23,과일,1,NNG,5000
1614,798,2025-02-23,젤리,1,NNG,5000
1615,863,2025-02-23,초콜렛,1,NNG,5000
1616,874,2025-02-23,치킨,2,NNG,5000
1617,30,2025-02-24,딸기,1,NNG,9999
1618,38,2025-02-24,레시피,1,NNG,9999
1619,61,2025-02-24,먹방,1,NNG,9999
1620,366,2025-02-24,떡볶이,1,NNG,5000
1621,492,2025-02-24,밥버거,1,NNG,5000
1622,655,2025-02-24,식빵,1,NNG,5000
1623,30,2025-02-25,딸기,3,NNG,9999
1624,38,2025-02-25,레시피,3,NNG,9999
1625,61,2025-02-25,먹방,1,NNG,9999
1626,65,2025-02-25,메론빵,1,NNG,9999
1627,206,2025-02-25,가지,1,NNG,5000
1628,286,2025-02-25,꾸덕,2,NNG,5000
1629,287,2025-02-25,꾸우우우덕,1,NNG,5000
1630,30,2025-02-26,딸기,2,NNG,9999
1631,61,2025-02-26,먹방,2,NNG,9999
1632,384,2025-02-26,라이,1,NNG,5000
1633,628,2025-02-26,스크림,1,NNG,5000
1634,677,2025-02-26,아이스,2,NNG,5000
1635,798,2025-02-26,젤리,1,NNG,5000
1636,25,2025-02-27,동결건조,1,NNG,9999
1637,30,2025-02-27,딸기,1,NNG,9999
1638,61,2025-02-27,먹방,1,NNG,9999
1639,1030,2025-02-27,피자,1,NNG,5000
1640,38,2025-02-28,레시피,1,NNG,9999
1641,61,2025-02-28,먹방,1,NNG,9999
1642,273,2025-02-28,김치,1,NNG,5000
1643,286,2025-02-28,꾸덕,1,NNG,5000
1644,597,2025-02-28,소스,1,NNG,5000
1645,633,2025-02-28,스티키마차,1,NNG,5000
1646,762,2025-02-28,음식,1,NNG,5000
1647,798,2025-02-28,젤리,1,NNG,5000
1648,806,2025-02-28,중국식,1,NNG,5000
1649,1030,2025-02-28,피자,1,NNG,5000
1650,61,2025-03-01,먹방,1,NNG,9999
1651,116,2025-03-01,스위즐스,1,NNG,9999
1652,175,2025-03-01,탕후루,1,NNG,9999
1653,207,2025-03-01,간식,1,NNG,5000
1654,329,2025-03-01,대추씨,1,NNG,5000
1655,443,2025-03-01,메뉴,1,NNG,5000
1656,894,2025-03-01,케비어,1,NNG,5000
1657,61,2025-03-02,먹방,2,NNG,9999
1658,175,2025-03-02,탕후루,1,NNG,9999
1659,347,2025-03-02,동파육,1,NNG,5000
1660,636,2025-03-02,스파게티,1,NNG,5000
1661,870,2025-03-02,치즈,1,NNG,5000
1662,943,2025-03-02,탄산,1,NNG,5000
1663,25,2025-03-03,동결건조,1,NNG,9999
1664,61,2025-03-03,먹방,1,NNG,9999
1665,232,2025-03-03,고구마,1,NNG,5000
1666,289,2025-03-03,꿀젤리모나카,1,NNG,5000
1667,531,2025-03-03,분식,1,NNG,5000
1668,633,2025-03-03,스티키마차,1,NNG,5000
1669,894,2025-03-03,케비어,1,NNG,5000
1670,25,2025-03-04,동결건조,1,NNG,9999
1671,38,2025-03-04,레시피,1,NNG,9999
1672,61,2025-03-04,먹방,2,NNG,9999
1673,144,2025-03-04,쫀득쿠키,1,NNG,9999
1674,175,2025-03-04,탕후루,2,NNG,9999
1675,360,2025-03-04,디저트,1,NNG,5000
1676,384,2025-03-04,라이,1,NNG,5000
1677,449,2025-03-04,명랑,1,NNG,5000
1678,909,2025-03-04,콩피,1,NNG,5000
1679,61,2025-03-05,먹방,3,NNG,9999
