POST_ID,KEYWORD_ID,POST_TEXT,HASHTAGS,AUTHOR_ID,POST_DATE,LIKE_COUNT,PLATFORM
anunu.kr_2023-12-09,293,망치로 부셔먹는 캔디 85주,,anunu.kr_2023-12-09,2023-12-09,457,instagram
anunu.kr_2023-12-07,16,다시 돌아온 대왕 붕어빵 85주,,anunu.kr_2023-12-07,2023-12-07,293,instagram
anunu.kr_2023-12-06,34,샤인머스캣 통으로 들어간 젤리 85주,,anunu.kr_2023-12-06,2023-12-06,589,instagram
anunu.kr_2023-12-06,116,한국에도 나왔다 ㅋㅋ 대왕크로와상 85주,,anunu.kr_2023-12-06,2023-12-06,420,instagram
anunu.kr_2023-12-06,32,냉동 블루베리에 우유를 부었더니 샤베트? 85주,,anunu.kr_2023-12-06,2023-12-06,850,instagram
anunu.kr_2023-12-06,727,봑 부푸는 오레오 동결건조? 85주,,anunu.kr_2023-12-06,2023-12-06,360,instagram
anunu.kr_2023-12-06,727,오레오 동결건조의 진실 85주,,anunu.kr_2023-12-06,2023-12-06,514,instagram
anunu.kr_2023-12-04,18,에버랜드 탕후루는 약과 였던걸로 86주,,anunu.kr_2023-12-04,2023-12-04,272,instagram
anunu.kr_2023-12-04,2,진짜 복숭아 향수 간식 먹어봄 86주,,anunu.kr_2023-12-04,2023-12-04,317,instagram
anunu.kr_2023-12-04,733,시언한 망고사고 @sn_muk 수정됨 · 86주,,anunu.kr_2023-12-04,2023-12-04,921,instagram
anunu.kr_2023-11-08,484,먹는 비눗방울 🫧 with @chengdamunni 🥰 89주,,anunu.kr_2023-11-08,2023-11-08,462,instagram
anunu.kr_2023-10-23,16,신호등빵 92주,,anunu.kr_2023-10-23,2023-10-23,2203,instagram
anunu.kr_2023-10-21,738,이게 마시멜로우도 된다고? 92주,,anunu.kr_2023-10-21,2023-10-21,2859,instagram
anunu.kr_2023-10-05,1,쿄호젤리 이모지 먹방 94주,,anunu.kr_2023-10-05,2023-10-05,6.2만,instagram
anunu.kr_2023-08-08,19,줄서서먹는 구슬 아이스크림 102주,,anunu.kr_2023-08-08,2023-08-08,675,instagram
anunu.kr_2023-08-07,34,광장시장 눈이 번쩍 뜨이네요 103주,"#광장시장, #망고젤리",anunu.kr_2023-08-07,2023-08-07,759,instagram
anunu.kr_2023-07-24,41,생크림 에베레스트 버블 밀크티 🗻🧋 105주,,anunu.kr_2023-07-24,2023-07-24,8207,instagram
anunu.kr_2023-07-17,18,도넛 복숭아 탕후루 🍩🍑 106주,"#탕후루, #복숭아탕후루, #도넛복숭아, #납작복숭아",anunu.kr_2023-07-17,2023-07-17,1.5만,instagram
anunu.kr_2023-07-14,727,고급 마시멜로 동결건조 ASMR 106주,,anunu.kr_2023-07-14,2023-07-14,2363,instagram
anunu.kr_2023-07-12,33,다리미로 밀면 되는 초코바 106주,,anunu.kr_2023-07-12,2023-07-12,4648,instagram
anunu.kr_2023-07-10,1,빨간 동결건조 먹방 ASMR 107주,,anunu.kr_2023-07-10,2023-07-10,2973,instagram
anunu.kr_2023-06-29,18,블랙사파이어 포도 탕후루 108주,"#블랙사파이어포도, #포도탕후루, #탕후루",anunu.kr_2023-06-29,2023-06-29,3995,instagram
anunu.kr_2023-06-20,18,복숭아 탕후루 109주,"#복숭아, #탕후루, #복숭아탕후루, #tanghulu, #タンブル",anunu.kr_2023-06-20,2023-06-20,1578,instagram
anunu.kr_2023-06-17,104,깨먹는 롤업 푸딩 110주,,anunu.kr_2023-06-17,2023-06-17,840,instagram
anunu.kr_2023-06-10,33,초코 퐁듀에 롤업 뻥튀기 존맛탱 111주,,anunu.kr_2023-06-10,2023-06-10,8150,instagram
anunu.kr_2023-06-07,32,딸기우유바 만들기 🍓🥛 111주,,anunu.kr_2023-06-07,2023-06-07,1776,instagram
anunu.kr_2023-06-06,19,아이스크림 동결건조 ASMR 111주,"#フリーズドライ#동결건조, #아누누, #アヌヌ, #おすすめ#릴스, #아이스크림, #추천",anunu.kr_2023-06-06,2023-06-06,1647,instagram
anunu.kr_2023-06-05,34,롤업스 젤리 뻥튀기 만들기 112주,"#롤업젤리, #젤리, #뻥튀기, #마시멜로, #동결건조, #フリーズドライ, #マシュマロ, #marshmallow, #rollups",anunu.kr_2023-06-05,2023-06-05,1700,instagram
anunu.kr_2023-06-04,34,미니수박젤리2 🍉🍉 112주,"#watermelon, #수박, #수박젤리, #スイカ, #おすすめ, #릴스",anunu.kr_2023-06-04,2023-06-04,1153,instagram
anunu.kr_2023-06-04,34,미니수박젤리2 🍉🍉 112주,"#watermelon, #수박, #수박젤리, #スイカ, #おすすめ, #릴스",anunu.kr_2023-06-04,2023-06-04,1153,instagram
anunu.kr_2023-06-03,34,미니 수박젤리 🍉 mini watermelon jelly 수정됨 · 112주,"#watermelonjelly, #jelly, #jello, #수박젤리, #애플수박",anunu.kr_2023-06-03,2023-06-03,2552,instagram
