POST_ID,KEYWORD_ID,POST_TEXT,HASHTAGS,AUTHOR_ID,POST_DATE,LIKE_COUNT,PLATFORM
jeon_unni_2025-06-10,,"아직은 작고 보잘것 없지만 그저 누군가의 하루가 잠깐이라도 따뜻해지길 바라는 마음으로 시작했어요. 그런데 오늘, 그 마음이 도착한 곳이 우리 젼둥이들이었다는 걸 알게 됐어요. 세상에... 이보다 더 기쁜 우연이 있을까요? 아니, 어쩌면 이건 우연이아니고 서로를 향해 진심으로 연결된 우리들의 마음이 만든 작은 기적이 아닐까 생각해요. 나의 힘들었던 시간들을 기억하며 용기내서 조심스레 누군가의 손을 잡았는데 소중한 내 사람들에게 닿았다는 사실이 참 따뜻하고 눈물 나게 고맙습니다. 젼둥이들이 받은 게 아니라, 오히려 제가 받은 것 같아요. 그리고 이 마음을 계속 이어가야겠다는 용기까지. 저에겐 늘 젼둥이들, 존재 자체가 큰 위로입니다. 늘 고맙고, 또 사랑해요. 정말 진심으로 감사한 마음 뿐이예요 내귀한 젼둥이들이 행복해질수있길 언제나 바라며.. 앞으로 변함없이 더 노력하며 사는 젼언니가 될게요.😍 매일매일 응원합니다. 사랑해요. 수정됨 · 6주","#nan, #작고, #누군가, #하루, #잠깐, #마음, #시작, #오늘, #마음, #도착, #우리, #둥이, #세상, #이보, #우연이, #어쩌면, #이건, #우연이, #서로, #진심, #연결, #우리, #마음, #기적, #생각, #시간, #기억, #조심, #스레, #누군가, #사람, #사실, #눈물, #둥이, #오히려, #마음, #계속, #용기, #둥이, #존재, #자체, #위로, #사랑, #정말, #진심, #마음, #둥이, #노력, #매일, #응원, #사랑, #수정",jeon_unni_2025-06-10,2025-06-10,2151,instagram
jeon_unni_2025-06-09,,"젼둥이들💗젼언니x니아르 퓨어 애사비 캔디 오후 7시 오픈됩니다🍏 이너뷰티까지 같이 챙길 수 있는 애사비 캔디 같이 무더보쟈!!! 자 그럼, 젼언니 가격 구성과 이벤트 방법 확인해주세요🎁 수정됨 · 6주","#젼언니, #니아르, #둥이, #젼언, #아르, #퓨어, #사비, #캔디, #오후, #오픈, #뷰티, #사비, #캔디, #더보, #젼언, #가격, #구성, #이벤트, #방법, #확인, #수정",jeon_unni_2025-06-09,2025-06-09,276,instagram
jeon_unni_2025-06-08,,"집안 곳곳에 미끼로 뿌려놨더니 민지도 낚여들었음요ㅋㅋㅋ🍏 제가 물을 많이 마시기 시작하면서 요 간단한 고함량 애새비캔디에 관심을 갖기 시작했는데요. 솔직히 다들 니아르 애사비캔디에 내적친밀감 생겼죠? 저도 니아르 애사비는 광고도하고, 팝업도 가면서 애정이 더더 듬뿍 생겼어요. 특히 팝업때는 젼둥이들 관심이 엄청났었죠💕 젼언니X니아르 퓨어 애사비 캔디는 06월 09일 ~ 06월 11일 월요일 오후 7시 오픈!! 애사비 챙겨드시는 젼둥이들을 위해 ⭐국내 최저가⭐에 다양한 이벤트까지 낋여왔씁니다😍 그러니께 품절대란은 걱정하덜덜덜 말어~ 젼언니 국내 최저가 가격구성 공개하자면!!👇 ✅ OPTION 01 퓨어 애사비 6 box 270,000→135,900원 (50% 할인) ✅ OPTION 02 퓨어 애사비 4 box 180,000원→ 99,600원 (45% 할인) ✅ OPTION 03 퓨어 애사비 1 box 정상가: 45,000원→25,900원 (42% 할인) ✅ OPTION 04 퓨어 애사비 2 box 정상가: 90,000원→50,900원 (43% 할인) 🎁 EVENT 🎁 ✨ 최다 구매 1명 → 올리브영 상품권 5만원권 ⏱ 선착순 10명 → 니아르 글로우틴 납작복숭아맛 1 box 📸 스토리 구매 인증 10명 → 배달의민족 1만원권 🎲 랜덤 20명 → 퓨어 애사비 1 box 추가 증정 🔔 이벤트 참여 방법은 6월 9일 인스타그램 피드에서 확인하세요!! 6주","#젼언니, #니아르, #집안, #곳곳, #미끼, #민지, #마시기, #시작, #함량, #캔디, #관심, #시작, #아르, #사비, #캔디, #내적, #친밀, #아르, #애사, #광고, #도하, #팝업, #가면, #애정, #더더, #듬뿍, #팝업, #둥이, #관심, #젼언, #아르, #퓨어, #사비, #캔디, #월요일, #오후, #오픈, #사비, #둥이, #위해, #국내, #최저, #이벤트, #품절, #대란, #걱정, #덜덜, #젼언, #국내, #최저, #가격, #구성, #공개, #퓨어, #사비, #할인, #퓨어, #사비, #할인, #퓨어, #사비, #정상, #할인, #퓨어, #사비, #정상, #할인, #구매, #올리브영, #상품권, #선착순, #아르, #로우, #납작, #복숭아, #스토리, #구매, #인증, #배달, #민족, #랜덤, #퓨어, #사비, #추가, #증정, #이벤트, #참여, #방법, #인스타그램, #피드, #확인",jeon_unni_2025-06-08,2025-06-08,4727,instagram
jeon_unni_2025-06-06,,GS25에서만 판매되는 신상 서울우유빵 3종‼ 크림은 고소하고 신선한 우유맛 그 자체..🤍 우유에 말아먹어도 진짜 맛있다니깐용🥛+🍞 7주,"#광고, #젼언니, #판매, #신상, #서울, #우유, #크림, #우유, #자체, #우유, #진짜",jeon_unni_2025-06-06,2025-06-06,3087,instagram
jeon_unni_2025-06-03,,"올리브영에서 제일 화려한 립밤이 7 천원대라고?✨ @ynmbeauty_official 다들 올리브영에서 이 립밤 본 적 있어? 바로 엄~청 화려한 이 🦄 맑은 사과를 닮은 컬러의 유니콘 립밤 🌈 온도&pH에 반응하는 반전립밤, 레인보우 🍭 톤에 맞춰쓰는 캔디 허니 립밤 라이트핑크 / 오렌지 레드 🐻‍❄ 온가족 안심하고 사용하는 내추럴 멜팅 지금 올리브영에서 한정 7천원 대에 판매중인데, 2개 사면 실리콘 흡착패드까지 증정!✨ 📌 허니 립밤 5종 올영세일 특가! 12,000원 → 7,560원 (37% OFF) 📌 6월 올영픽 기념! 1+1+증정 특별 기획 18,900원 → 14,440원 (23% OFF) 할인 끝나기 전에 올리브영에서 구매하자!🍀 7주","#광고, #허니립밤!, #올영세일, #젼언니, #올리브영, #제일, #립밤, #천원, #올리브영, #립밤, #바로, #맑은, #사과, #컬러, #유니콘, #립밤, #온도, #반응, #전립, #레인보우, #캔디, #허니, #립밤, #라이트, #핑크, #오렌지, #레드, #가족, #안심, #사용, #내추럴, #멜팅, #지금, #올리브영, #한정, #판매, #사면, #실리콘, #흡착, #패드, #증정, #허니, #립밤, #기념, #증정, #특별, #기획, #할인, #올리브영, #구매",jeon_unni_2025-06-03,2025-06-03,6348,instagram
jeon_unni_2025-06-04,,튀르키예 벽돌 초콜릿 크림을 똑같이 만들어보아따🤎 수정됨 · 7주,"#젼언니, #튀르키예, #벽돌, #초콜릿, #크림, #보아, #수정",jeon_unni_2025-06-04,2025-06-04,1.3만,instagram
jeon_unni_2025-06-02,,드뎌 공부가 끝나고 벽돌 초콜렛케이크 만드러바따😍 ***크림은 두가지였는데 일단 하나만!!! 7주,"#젼언니, #드뎌, #공부, #벽돌, #초콜렛, #케이크, #크림, #일단, #하나",jeon_unni_2025-06-02,2025-06-02,1.9만,instagram
jeon_unni_2025-05-30,,"터키(튀르키예)벽돌 초콜릿 케이크에, 밀카를 뭍혀서 무더보쟈!!!💗 수정됨 · 8주","#젼언니, #터키, #튀르키예, #벽돌, #초콜릿, #케이크, #카를, #뭍혀, #더보, #수정",jeon_unni_2025-05-30,2025-05-30,9337,instagram
jeon_unni_2025-05-28,,몸살나서 야채랑 파스타로 만든 페니실린 파스타 해묵었어요🤧 8주,"#젼언니, #몸살, #야채, #파스타, #페니실린, #파스타",jeon_unni_2025-05-28,2025-05-28,5862,instagram
jeon_unni_2025-05-26,,"다른건 다좋은데 초콜릿이 향이있고 너무두껍고 제스타일이 아니라 젼둥이들이랑 같이 만들땐 더 맛있는걸로 먹으려구. 겉 초콜릿은 일단 ""밀카""로 정했어요!!😍 8주","#젼언니, #초콜릿, #스타일, #둥이, #는걸, #초콜릿, #일단, #밀카",jeon_unni_2025-05-26,2025-05-26,1.3만,instagram
