KEYWORD_ID,KEYWORD_NAME,KEYWORDUP
610,꿀젤리,1
611,아이스크림떡볶이,1
612,일본당고,1
613,일본당고추천,1
614,일본스시,1
615,일본스시맛집,1
616,케이크자판기,1
617,쿠키레시피,1
618,쿠키만드는법,1
619,초대왕쿠키,1
620,컵볶이,1
621,제주도음식,1
622,제주공항근처맛집,1
623,추억의간식,1
624,10만원라면,1
625,500원라면,1
626,떡볶이사고펄,1
627,초밥간식,1
628,대파감자라떼,1
629,대파크림감자라떼,1
630,요리레시피,1
631,제로양념치킨,1
632,치킨플러스,1
633,치킨다이어트,1
634,중국먹방asmr,1
635,카오빙리우즈,1
636,띠미중국간식,1
637,왕가탕후루신메뉴,1
638,짱구통조림,1
639,대게통조림,1
640,대게먹방,1
641,대게,1
642,매운간식,1
643,멕시코간식,1
644,멕시코음식,1
645,매운음식,1
646,먹방유튜버,1
647,흑당버블티,1
648,먹는풍선,1
649,통닭빵,1
650,산낙지먹방,1
651,해산물먹방,1
652,걸작떡볶이치킨,1
653,마라치킨,1
654,크림떡볶이,1
655,스윗마라치킨,1
656,딸기탕후루,1
657,타피오카펄먹방,1
658,대만맛집,1
659,타이페이맛집,1
660,먹방여행,1
661,대만맛집추천,1
662,타이페이맛집추천,1
663,연어초밥,1
664,삼미식당,1
665,대만연어초밥,1
666,먹뱉,1
667,신기한치즈,1
668,명품케이크,1
669,마시멜로우구워먹기,1
670,크리스마스디저트,1
671,틱톡음식,1
672,제사젤리,1
673,중국과자,1
674,건조간식,1
675,치즈스틱,1
676,샤인머스켓탕후루,1
677,오토김밥,1
678,한국간식,1
679,다식,1
680,통귤,1
681,수세미,1
682,제사음식,1
683,치킨케이크,1
684,대세레드치킨,1
685,바른치킨,1
686,중국간식추천,1
687,무상협찬,1
688,장아찌,1
689,야자나무,1
690,바나나과자,1
691,과자추천,1
692,비빔,1
693,허니립밤!,1
694,밀카,1
695,튀르,1
696,식품,1
697,이달의맛,1
698,국밥,1
699,드은,1
700,호두,1
701,스네이크,1
702,냉면,1
703,풀무원요거트,1
704,풀무,1
705,수분,1
706,과즙,1
707,당근,1
708,시럽,1
