VIDEO_ID,TITLE,DESCRIPTION,CHANNEL_TITLE,PUBLISHED_AT,DURATION,VIEW_COUNT,LIKE_COUNT,COMMENT_COUNT,PLATFORM,KEYWORD_ID
프롬서희_20241012,마시멜로우 크림이 흐르는 딕만스 케이크?!,#shorts #마시멜로우 #편의점신상,프롬서희,2024-10-12,PT38S,91022,2175,61,youtube,46
프롬서희_20241011,탕후루처럼 바삭한 역대급 일본 코하쿠토 #asmr,#eatingshow #eatingsounds #mukbang #asmr #shorts,프롬서희,2024-10-11,PT51S,370977,10307,90,youtube,175
프롬서희_20241010,세븐일레븐 신상 킨조젤리! 이번엔 성공적일까?!,#shorts,프롬서희,2024-10-10,PT48S,439763,11405,108,youtube,170
프롬서희_20241007,댓글로 추천받은 유사 스웨디시 젤리? 비슷할까,#스웨디시젤리 #스웨덴캔디 #피에르구르망 #shorts,프롬서희,2024-10-07,PT50S,237470,7868,71,youtube,798
프롬서희_20241006,평범한 취준생에서 먹방 유튜버가 된 이유? #나의노력이성취로거듭나는곳 #제작비지원,#shorts #두바이초콜렛 #두바이디저트 #유튜버 #나의노력이성취로거듭나는곳 #제작비지원,프롬서희,2024-10-06,PT53S,62175,1205,72,youtube,61
프롬서희_20241005,두바이 이은 유행 스모어 초콜렛! 맛있을까?,#shorts #스모어초콜렛 #스모어,프롬서희,2024-10-05,PT41S,157809,4294,72,youtube,863
프롬서희_20241004,3시간 걸린 흑백요리사 바쓰! 평가해주십쇼,#흑백요리사 #바쓰 #정지선 #넷플릭스 #netflix #shorts,프롬서희,2024-10-04,PT54S,115383,4480,80,youtube,135
프롬서희_20241001,제주공항에 스웨디시 젤리를 판다고?!!,,프롬서희,2024-10-01,PT45S,540369,14112,125,youtube,798
프롬서희_20240930,손가락 크기의 미니사이즈 구미첼,#shorts #구미첼 #일본간식 #japanesefood,프롬서희,2024-09-30,PT27S,156024,3864,71,youtube,256
프롬서희_20240928,꿀젤리가 쭉쭉 늘어나는 일본 유행 모나카 @sweet_yup_sweet,,프롬서희,2024-09-28,PT47S,324610,9174,87,youtube,798
프롬서희_20240927,요즘 유행 대왕 마시멜로우 버섯,#shorts #마시멜로우버섯,프롬서희,2024-09-27,PT43S,87050,2071,50,youtube,46
프롬서희_20240922,이거 얼리면 5만원 스웨디시 젤리가 된다고?,,프롬서희,2024-09-22,PT47S,425724,11535,73,youtube,798
프롬서희_20240920,가루쿡으로 만드는 네루네루네 젤리 모찌,,프롬서희,2024-09-20,PT49S,251227,5896,63,youtube,203
프롬서희_20240917,#협찬 5일동안 만들었다는 추석 수제 젤리,,프롬서희,2024-09-17,PT49S,1444016,40395,180,youtube,798
프롬서희_20240916,스웨디시 마시멜로우! 최고의 식감을 찾아서 Let's find the best of Swedish jelly,,프롬서희,2024-09-16,PT59S,201266,5673,58,youtube,46
프롬서희_20240907,요즘 유행하는 스웨디시 젤리 마시멜로우 버전?,,프롬서희,2024-09-07,PT50S,253163,7089,58,youtube,46
프롬서희_20240906,서담표 두바이 초콜렛 3가지 재료를 맞춰보세요. (난이도 상) @seodam,,프롬서희,2024-09-06,PT48S,196758,5241,85,youtube,206
프롬서희_20240905,요즘 탕후루 퀄리티 수준.. 설탕이 없다고?!,#달콤왕가탕후루 #탕후루 #왕가탕후루 #달콤바삭 #설탕무첨가 #신선과일 #shorts,프롬서희,2024-09-05,PT44S,108221,2491,75,youtube,175
프롬서희_20240831,이탈리아 화과자 먹방asmr,,프롬서희,2024-08-31,PT49S,1036296,21385,150,youtube,61
프롬서희_20240830,초콜렛 장인에게 온 의문의 두바이 초콜렛,#shorts,프롬서희,2024-08-30,PT48S,175306,4832,56,youtube,863
프롬서희_20240828,망한 편의점 킨조젤리 5배 맛있게 먹기 Let's find the best of jelly,#shorts,프롬서희,2024-08-28,PT54S,326617,8676,70,youtube,170
프롬서희_20240827,편의점 킨조젤리 vs 오리지널 킨조젤리! 과연 비슷할까?,#shorts,프롬서희,2024-08-27,PT47S,481499,11326,140,youtube,170
프롬서희_20240825,퐁신퐁신한 망고 팬케이크 만들기,,프롬서희,2024-08-25,PT32S,86905,1718,63,youtube,56
프롬서희_20240823,2시간 만든 처참한 망고 크레페.. (+반전⭐️),#shorts,프롬서희,2024-08-23,PT46S,63573,1701,52,youtube,56
프롬서희_20240818,4가지 재료 만드는 초간단 무지개 와라비모찌,,프롬서희,2024-08-18,PT37S,827012,23840,96,youtube,133
프롬서희_20240817,전자레인지 돌리면 시럽이 생기는 레몬젤리,,프롬서희,2024-08-17,PT28S,191404,4203,41,youtube,392
프롬서희_20240816,일본가면 꼭 먹어야하는 대왕 우유팩 푸딩,,프롬서희,2024-08-16,PT40S,82635,2141,59,youtube,745
프롬서희_20240814,편의점 요아정 그릭요거트?! 오리지널처럼 맛있을까?,#shorts,프롬서희,2024-08-14,PT39S,102641,2124,36,youtube,136
프롬서희_20240813,편의점 요아정 디저트! 어떤게 가장 맛있을까?,#shorts,프롬서희,2024-08-13,PT49S,75131,2170,67,youtube,136
프롬서희_20240811,일본 100년 전통 베이커리의 어항 젤리?!🐟,,프롬서희,2024-08-11,PT48S,124645,4017,49,youtube,513
프롬서희_20240804,노브랜드 꼭 사야할 가성비 젤리? Korean Fruity Jelly Mukbang,#shorts,프롬서희,2024-08-04,PT47S,482259,11557,141,youtube,798
프롬서희_20240801,편의점 3사 두바이 초콜렛 vs 오리지널 픽스 초콜렛,#shorts,프롬서희,2024-08-01,PT48S,718403,19082,108,youtube,716
