POST_ID,KEYWORD_ID,POST_TEXT,HASHTAGS,AUTHOR_ID,POST_DATE,LIKE_COUNT,PLATFORM
toctocsia_2024-12-02,148,(광고) 3억 유튜버 미스터 비스트 리뉴얼 초콜릿이 나왔다고??😭,"#미스터비스트, #미스터비스트피스터블초콜릿, #mrbeast, #feastables",toctocsia,2024-12-02,1.2만,Instagram
toctocsia_2024-12-01,61,모듬 초밥 이모지 먹방😭 sushi emoji mukbang🍣,"#톡톡시아, #toctocsia, #먹방, #초밥, #sushi, #이모지먹방, #emojimukbang",toctocsia,2024-12-01,7.1만,Instagram
toctocsia_2024-11-29,38,"(광고) 칼로리 걱정 없는 크림 파스타! 겨울 다이어터 레시피 공개!! (11/29 딱 하루, 쿠팡에서 콩담백면 비빔국수 할인 중)","#청정원, #콩담백면, #청정원콩담백면, #저당설계, #KETO인증면, #식단관리, #면요리레시피, #식단, #간편식, #오늘의메뉴, #레시피, #레서피, #recipe, #키토식단, #쿠팡, #크림파스타, #파스타, #간단레시피, #쉬운레시피",toctocsia,2024-11-29,9389,Instagram
toctocsia_2024-11-21,61,한때 ㅌㅌ에서 난리났던 화채 이모지 먹방😭 Hwachae emoji mukbang!!,"#톡톡시아, #toctocsia, #먹스타그램, #먹방, #mukbang, #hwachae, #이모지먹방, #hwachaerecipe",toctocsia,2024-11-21,25.3만,Instagram
toctocsia_2024-11-17,61,투뿔 한우 육사시미 소스별 먹방😭,"#톡톡시아, #toctocsia, #mukbang, #먹방, #투뿔한우, #육회",toctocsia,2024-11-17,5.4만,Instagram
toctocsia_2024-11-10,668,요새 유행하는 꿀떡 씨리얼?😭,"#톡톡시아, #toctocsia, #mukbang, #먹방, #꿀떡, #꿀떡씨리얼, #ggultteok, #ggultteokcereal",toctocsia,2024-11-10,7.2만,Instagram
toctocsia_2024-11-06,61,떡 먹방😭 sweet rice cake!,"#toctocsia, #먹방, #mukbang, #ricecake, #디저트, #한국디저트",toctocsia,2024-11-06,4.2만,Instagram
toctocsia_2024-11-04,870,(광고)오레오 치즈케익이 출시했다고??😱,"#오레오미니치즈케익, #오레오치즈케익",toctocsia,2024-11-04,3.2만,Instagram
toctocsia_2024-11-02,61,요아정 이모지 먹방😭,"#톡톡시아, #toctocsia, #먹방, #mukbang, #요아정, #요아정추천조합, #디저트, #이모지먹방",toctocsia,2024-11-02,25.8만,Instagram
toctocsia_2024-10-29,190,요새 난리난 하리보 얼려먹기!!😱,"#toctocsia, #톡톡시아, #asmr, #mukbang, #먹방, #하리보젤리, #얼려먹기",toctocsia,2024-10-29,23.4만,Instagram
toctocsia_2024-10-26,890,편의점에서 파는 왁스병캔디!!,"#톡톡시아, #toctocsia, #먹방, #mukbang, #asmr, #왁스병캔디, #편의점신상, #간식스타그램",toctocsia,2024-10-26,8.4만,Instagram
toctocsia_2024-10-22,798,(광고) 세상에 이런 젤리도 있네요..ㄷㄷ,"#버블젤리, #밀크티맛젤리, #씨유신상, #CU신상, #쿠팡간식추천, #간식추천, #신상젤리",toctocsia,2024-10-22,2.5만,Instagram
toctocsia_2024-10-20,61,미니 베이비벨 치즈 이모지 먹방!🤤,"#먹방, #mukbang, #asmr, #베이비벨치즈, #babybel, #코스트코치즈, #치즈",toctocsia,2024-10-20,21.6만,Instagram
toctocsia_2024-10-11,30,(광고) 탕후루 식감이 나는 신박한 캔디!!😱 일본 유명 제과 업체 미카쿠토에서 만든 딸기맛 캔디 안에 젤리가 들어있는 신기한 탕후루 캔디! 현재 GS25에서만 구매할 수 있다고 합니다! 아..포도맛도 나왔으면....,"#GS25, #탕후루캔디, #탕후루, #딸기탕후루, #탕후루딸기사탕젤리, #과일캔디, #편의점신상, #젤리, #먹방, #mukbang, #유행디저트",toctocsia,2024-10-11,2.2만,Instagram
toctocsia_2024-10-09,255,아니!! 이걸 먹는다구요?😱 (구매처는 프로필 링크 참조),"#toctocsia, #톡톡시아, #먹방, #mukbang, #베이비벨치즈, #babybel, #asmr, #먹스타그램",toctocsia,2024-10-09,18.4만,Instagram
toctocsia_2024-10-03,136,(광고) 5천원대 먹는 요아정?? (feat. 멜로팝 ) (구매처는 프로필 링크 참조),"#멜로팝, #요아정, #요아정파르페, #먹방, #유행디저트, #asmr, #아이스크림, #간식",toctocsia,2024-10-03,1.9만,Instagram
toctocsia_2024-09-23,874,와..진짜 치킨보다 더 맛있다😭,"#톡톡시아, #toctocsia, #asmr, #mukbang, #먹방, #생새우, #가을대하, #대하구이",toctocsia,2024-09-23,3.9만,Instagram
toctocsia_2024-09-20,628,(광고) 이건 꼭 먹어봐야 해! 요즘 난리난 아이스크림 케이크!,"#라라스윗, #시그니처골드아이스크림케이크, #케이크, #생일케이크, #생일선물",toctocsia,2024-09-20,2.2만,Instagram
