STATS_ID,KEYWORD_ID,STATS_DATE,size,KEYWORD_NAME,type,priority
1135,207,2024-12-07,1,간식,NNG,5000
1136,248,2024-12-07,1,곶감,NNG,5000
1137,964,2024-12-07,1,트루프루,NNG,5000
1138,61,2024-12-08,1,먹방,NNG,9999
1139,83,2024-12-08,2,불닭,NNG,9999
1140,229,2024-12-08,2,계란,NNG,5000
1141,255,2024-12-08,1,구매,NNG,5000
1142,374,2024-12-08,1,라면,NNG,5000
1143,511,2024-12-08,1,베리,NNG,5000
1144,45,2024-12-09,1,마라탕,NNG,9999
1145,85,2024-12-09,2,붕어빵,NNG,9999
1146,107,2024-12-09,4,수건케이크,NNG,9999
1147,148,2024-12-09,1,초콜릿,NNG,9999
1148,249,2024-12-09,2,과일,NNG,5000
1149,374,2024-12-09,2,라면,NNG,5000
1150,387,2024-12-09,1,라즈베리,NNG,5000
1151,863,2024-12-09,1,초콜렛,NNG,5000
1152,207,2024-12-10,1,간식,NNG,5000
1153,405,2024-12-10,1,리스,NNG,5000
1154,587,2024-12-10,1,석류,NNG,5000
1155,628,2024-12-10,1,스크림,NNG,5000
1156,845,2024-12-10,1,초코,NNG,5000
1157,895,2024-12-10,2,케이,NNG,5000
1158,61,2024-12-11,1,먹방,NNG,9999
1159,107,2024-12-11,1,수건케이크,NNG,9999
1160,175,2024-12-11,1,탕후루,NNG,9999
1161,190,2024-12-11,1,하리보,NNG,9999
1162,798,2024-12-11,3,젤리,NNG,5000
1163,897,2024-12-11,1,케익,NNG,5000
1164,61,2024-12-12,3,먹방,NNG,9999
1165,206,2024-12-12,1,가지,NNG,5000
1166,255,2024-12-12,1,구매,NNG,5000
1167,360,2024-12-12,1,디저트,NNG,5000
1168,363,2024-12-12,1,딸래미,NNG,5000
1169,12,2024-12-13,2,꼬치,NNG,9999
1170,61,2024-12-13,1,먹방,NNG,9999
1171,74,2024-12-13,1,버거킹,NNG,9999
1172,114,2024-12-13,1,스무디,NNG,9999
1173,207,2024-12-13,1,간식,NNG,5000
1174,571,2024-12-13,1,삼시세끼,NNG,5000
1175,798,2024-12-13,2,젤리,NNG,5000
1176,25,2024-12-14,1,동결건조,NNG,9999
1177,46,2024-12-14,1,마시멜로,NNG,9999
1178,136,2024-12-14,1,요아정,NNG,9999
1179,263,2024-12-14,2,국수,NNG,5000
1180,61,2024-12-15,1,먹방,NNG,9999
1181,207,2024-12-15,1,간식,NNG,5000
1182,232,2024-12-15,1,고구마,NNG,5000
1183,261,2024-12-15,1,국물,NNG,5000
1184,628,2024-12-15,1,스크림,NNG,5000
1185,998,2024-12-15,1,편의점,NNG,5000
1186,12,2024-12-16,1,꼬치,NNG,9999
1187,45,2024-12-16,2,마라탕,NNG,9999
1188,61,2024-12-16,2,먹방,NNG,9999
1189,214,2024-12-16,1,감자,NNG,5000
1190,235,2024-12-16,1,고디바,NNG,5000
1191,21,2024-12-17,1,던킨도너츠,NNG,9999
1192,25,2024-12-17,1,동결건조,NNG,9999
1193,26,2024-12-17,1,두바이초콜릿,NNG,9999
1194,61,2024-12-17,3,먹방,NNG,9999
1195,107,2024-12-17,4,수건케이크,NNG,9999
1196,360,2024-12-17,1,디저트,NNG,5000
1197,15,2024-12-18,1,달고나,NNG,9999
1198,30,2024-12-18,2,딸기,NNG,9999
1199,46,2024-12-18,1,마시멜로,NNG,9999
1200,61,2024-12-18,1,먹방,NNG,9999
1201,104,2024-12-18,1,소금빵,NNG,9999
1202,148,2024-12-18,2,초콜릿,NNG,9999
1203,539,2024-12-18,1,블린더,NNG,5000
1204,61,2024-12-19,2,먹방,NNG,9999
1205,148,2024-12-19,3,초콜릿,NNG,9999
1206,222,2024-12-19,1,건빵,NNG,5000
1207,396,2024-12-19,1,로스,NNG,5000
1208,405,2024-12-19,1,리스,NNG,5000
1209,651,2024-12-19,1,식감,NNG,5000
1210,38,2024-12-20,1,레시피,NNG,9999
1211,61,2024-12-20,2,먹방,NNG,9999
1212,116,2024-12-20,1,스위즐스,NNG,9999
1213,266,2024-12-20,1,글리터,NNG,5000
1214,699,2024-12-20,2,얼음,NNG,5000
1215,710,2024-12-20,1,연어,NNG,5000
1216,25,2024-12-21,1,동결건조,NNG,9999
1217,61,2024-12-21,2,먹방,NNG,9999
1218,83,2024-12-21,1,불닭,NNG,9999
1219,207,2024-12-21,3,간식,NNG,5000
1220,341,2024-12-21,2,도넛,NNG,5000
1221,628,2024-12-21,1,스크림,NNG,5000
1222,995,2024-12-21,1,페스,NNG,5000
1223,30,2024-12-22,2,딸기,NNG,9999
1224,405,2024-12-22,1,리스,NNG,5000
1225,580,2024-12-22,1,샐러드,NNG,5000
1226,61,2024-12-23,1,먹방,NNG,9999
1227,107,2024-12-23,1,수건케이크,NNG,9999
1228,187,2024-12-23,2,피스타치오,NNG,9999
1229,291,2024-12-23,1,끌레도르,NNG,5000
1230,405,2024-12-23,1,리스,NNG,5000
1231,655,2024-12-23,2,식빵,NNG,5000
1232,987,2024-12-23,1,팥죽,NNG,5000
1233,30,2024-12-24,1,딸기,NNG,9999
1234,61,2024-12-24,1,먹방,NNG,9999
1235,107,2024-12-24,1,수건케이크,NNG,9999
1236,255,2024-12-24,1,구매,NNG,5000
1237,405,2024-12-24,2,리스,NNG,5000
1238,598,2024-12-24,1,소시지,NNG,5000
1239,30,2024-12-25,3,딸기,NNG,9999
1240,44,2024-12-25,1,마라샹궈,NNG,9999
1241,61,2024-12-25,2,먹방,NNG,9999
1242,77,2024-12-25,1,베스킨라빈스,NNG,9999
1243,163,2024-12-25,1,쿠키,NNG,9999
1244,61,2024-12-26,3,먹방,NNG,9999
1245,116,2024-12-26,1,스위즐스,NNG,9999
1246,286,2024-12-26,1,꾸덕,NNG,5000
1247,331,2024-12-26,1,대파,NNG,5000
1248,366,2024-12-26,1,떡볶이,NNG,5000
1249,513,2024-12-26,1,베이,NNG,5000
1250,1044,2024-12-26,1,핫도그,NNG,5000
1251,3,2024-12-27,2,고추바사삭,NNG,9999
1252,26,2024-12-27,1,두바이초콜릿,NNG,9999
1253,61,2024-12-27,1,먹방,NNG,9999
1254,232,2024-12-27,1,고구마,NNG,5000
1255,273,2024-12-27,1,김치,NNG,5000
1256,30,2024-12-28,1,딸기,NNG,9999
1257,38,2024-12-28,1,레시피,NNG,9999
1258,45,2024-12-28,1,마라탕,NNG,9999
1259,172,2024-12-28,1,타코야끼,NNG,9999
1260,207,2024-12-28,1,간식,NNG,5000
1261,232,2024-12-28,1,고구마,NNG,5000
1262,587,2024-12-28,1,석류,NNG,5000
1263,762,2024-12-28,2,음식,NNG,5000
1264,1060,2024-12-28,1,허니,NNG,5000
1265,61,2024-12-29,2,먹방,NNG,9999
1266,259,2024-12-29,1,구이,NNG,5000
1267,409,2024-12-29,1,링고아메,NNG,5000
1268,61,2024-12-30,1,먹방,NNG,9999
1269,249,2024-12-30,2,과일,NNG,5000
1270,38,2024-12-31,1,레시피,NNG,9999
1271,83,2024-12-31,1,불닭,NNG,9999
1272,323,2024-12-31,1,닭발,NNG,5000
1273,61,2025-01-01,1,먹방,NNG,9999
1274,250,2025-01-01,1,과자,NNG,5000
1275,255,2025-01-01,1,구매,NNG,5000
1276,425,2025-01-01,1,만둣국,NNG,5000
1277,798,2025-01-01,1,젤리,NNG,5000
1278,61,2025-01-02,3,먹방,NNG,9999
1279,68,2025-01-02,1,민트초코,NNG,9999
1280,95,2025-01-02,1,샤인머스캣,NNG,9999
1281,360,2025-01-02,1,디저트,NNG,5000
1282,374,2025-01-02,1,라면,NNG,5000
1283,837,2025-01-02,1,찹쌀,NNG,5000
1284,61,2025-01-03,1,먹방,NNG,9999
1285,273,2025-01-03,1,김치,NNG,5000
1286,331,2025-01-03,1,대파,NNG,5000
1287,646,2025-01-03,2,시리얼,NNG,5000
1288,30,2025-01-04,2,딸기,NNG,9999
1289,58,2025-01-04,1,맥도날드,NNG,9999
1290,163,2025-01-04,1,쿠키,NNG,9999
1291,220,2025-01-04,1,개구리,NNG,5000
1292,384,2025-01-04,1,라이,NNG,5000
1293,507,2025-01-04,1,버블,NNG,5000
1294,895,2025-01-04,2,케이,NNG,5000
1295,46,2025-01-05,2,마시멜로,NNG,9999
1296,249,2025-01-05,1,과일,NNG,5000
1297,366,2025-01-05,2,떡볶이,NNG,5000
1298,30,2025-01-06,1,딸기,NNG,9999
1299,38,2025-01-06,1,레시피,NNG,9999
1300,187,2025-01-06,1,피스타치오,NNG,9999
1301,214,2025-01-06,1,감자,NNG,5000
1302,273,2025-01-06,2,김치,NNG,5000
1303,405,2025-01-06,1,리스,NNG,5000
1304,38,2025-01-07,1,레시피,NNG,9999
1305,61,2025-01-07,1,먹방,NNG,9999
1306,107,2025-01-07,2,수건케이크,NNG,9999
1307,123,2025-01-07,2,약과,NNG,9999
1308,874,2025-01-07,1,치킨,NNG,5000
1309,25,2025-01-08,2,동결건조,NNG,9999
1310,30,2025-01-08,1,딸기,NNG,9999
1311,38,2025-01-08,1,레시피,NNG,9999
1312,55,2025-01-08,3,맘스터치,NNG,9999
1313,232,2025-01-08,1,고구마,NNG,5000
1314,250,2025-01-08,1,과자,NNG,5000
1315,331,2025-01-08,2,대파,NNG,5000
1316,61,2025-01-09,2,먹방,NNG,9999
1317,172,2025-01-09,1,타코야끼,NNG,9999
1318,229,2025-01-09,1,계란,NNG,5000
1319,319,2025-01-09,1,달걀,NNG,5000
1320,378,2025-01-09,1,라보,NNG,5000
1321,620,2025-01-09,1,스낵,NNG,5000
1322,25,2025-01-10,1,동결건조,NNG,9999
1323,38,2025-01-10,1,레시피,NNG,9999
1324,58,2025-01-10,2,맥도날드,NNG,9999
1325,61,2025-01-10,1,먹방,NNG,9999
1326,107,2025-01-10,2,수건케이크,NNG,9999
1327,139,2025-01-10,1,유자차,NNG,9999
1328,745,2025-01-10,2,우유,NNG,5000
1329,798,2025-01-10,1,젤리,NNG,5000
1330,26,2025-01-11,1,두바이초콜릿,NNG,9999
1331,97,2025-01-11,1,서브웨이,NNG,9999
1332,148,2025-01-11,4,초콜릿,NNG,9999
1333,562,2025-01-11,2,사탕,NNG,5000
1334,651,2025-01-11,1,식감,NNG,5000
1335,863,2025-01-11,1,초콜렛,NNG,5000
1336,21,2025-01-12,2,던킨도너츠,NNG,9999
1337,61,2025-01-12,1,먹방,NNG,9999
1338,70,2025-01-12,1,바나나,NNG,9999
1339,141,2025-01-12,1,중국식빵,NNG,9999
1340,233,2025-01-12,1,고기,NNG,5000
1341,35,2025-01-13,1,라라스윗,NNG,9999
1342,123,2025-01-13,1,약과,NNG,9999
1343,135,2025-01-13,1,요리,NNG,9999
1344,255,2025-01-13,1,구매,NNG,5000
1345,366,2025-01-13,1,떡볶이,NNG,5000
1346,384,2025-01-13,1,라이,NNG,5000
1347,798,2025-01-13,1,젤리,NNG,5000
1348,45,2025-01-14,1,마라탕,NNG,9999
1349,61,2025-01-14,2,먹방,NNG,9999
1350,107,2025-01-14,1,수건케이크,NNG,9999
1351,178,2025-01-14,1,파삭,NNG,9999
1352,255,2025-01-14,1,구매,NNG,5000
1353,440,2025-01-14,1,먹성,NNG,5000
1354,798,2025-01-14,1,젤리,NNG,5000
1355,895,2025-01-14,1,케이,NNG,5000
1356,38,2025-01-15,1,레시피,NNG,9999
1357,46,2025-01-15,2,마시멜로,NNG,9999
1358,61,2025-01-15,2,먹방,NNG,9999
1359,107,2025-01-15,1,수건케이크,NNG,9999
1360,207,2025-01-15,1,간식,NNG,5000
1361,248,2025-01-15,2,곶감,NNG,5000
1362,651,2025-01-15,1,식감,NNG,5000
1363,798,2025-01-15,1,젤리,NNG,5000
1364,46,2025-01-16,2,마시멜로,NNG,9999
1365,255,2025-01-16,1,구매,NNG,5000
1366,630,2025-01-16,1,스테이,NNG,5000
1367,677,2025-01-16,1,아이스,NNG,5000
1368,716,2025-01-16,1,오리,NNG,5000
1369,890,2025-01-16,1,캔디,NNG,5000
1370,15,2025-01-17,1,달고나,NNG,9999
1371,61,2025-01-17,3,먹방,NNG,9999
1372,83,2025-01-17,1,불닭,NNG,9999
1373,107,2025-01-17,2,수건케이크,NNG,9999
1374,223,2025-01-17,1,겉절이,NNG,5000
1375,273,2025-01-17,1,김치,NNG,5000
1376,30,2025-01-18,1,딸기,NNG,9999
1377,53,2025-01-18,1,막걸리,NNG,9999
1378,61,2025-01-18,1,먹방,NNG,9999
1379,107,2025-01-18,2,수건케이크,NNG,9999
1380,371,2025-01-18,1,라구,NNG,5000
1381,30,2025-01-19,1,딸기,NNG,9999
1382,38,2025-01-19,1,레시피,NNG,9999
1383,61,2025-01-19,2,먹방,NNG,9999
1384,360,2025-01-19,1,디저트,NNG,5000
1385,430,2025-01-19,2,맛집,NNG,5000
1386,630,2025-01-19,2,스테이,NNG,5000
1387,890,2025-01-19,2,캔디,NNG,5000
1388,61,2025-01-20,3,먹방,NNG,9999
1389,88,2025-01-20,1,빙산롱옌,NNG,9999
1390,175,2025-01-20,1,탕후루,NNG,9999
1391,249,2025-01-20,1,과일,NNG,5000
1392,360,2025-01-20,1,디저트,NNG,5000
1393,554,2025-01-20,1,뿌링치즈볼,NNG,5000
1394,655,2025-01-20,1,식빵,NNG,5000
1395,30,2025-01-21,1,딸기,NNG,9999
1396,38,2025-01-21,1,레시피,NNG,9999
1397,61,2025-01-21,2,먹방,NNG,9999
1398,107,2025-01-21,1,수건케이크,NNG,9999
1399,249,2025-01-21,1,과일,NNG,5000
1400,324,2025-01-21,1,닭볶음탕,NNG,5000
1401,30,2025-01-22,1,딸기,NNG,9999
1402,88,2025-01-22,2,빙산롱옌,NNG,9999
1403,107,2025-01-22,1,수건케이크,NNG,9999
1404,137,2025-01-22,1,우동,NNG,9999
1405,207,2025-01-22,2,간식,NNG,5000
1406,259,2025-01-22,1,구이,NNG,5000
1407,30,2025-01-23,2,딸기,NNG,9999
1408,61,2025-01-23,1,먹방,NNG,9999
1409,443,2025-01-23,1,메뉴,NNG,5000
1410,26,2025-01-24,1,두바이초콜릿,NNG,9999
1411,30,2025-01-24,1,딸기,NNG,9999
1412,240,2025-01-24,2,고추,NNG,5000
1413,250,2025-01-24,1,과자,NNG,5000
1414,646,2025-01-24,2,시리얼,NNG,5000
1415,816,2025-01-24,1,짜파게티,NNG,5000
1416,61,2025-01-25,2,먹방,NNG,9999
1417,130,2025-01-25,1,엽기떡볶이,NNG,9999
1418,148,2025-01-25,1,초콜릿,NNG,9999
1419,214,2025-01-25,1,감자,NNG,5000
1420,255,2025-01-25,1,구매,NNG,5000
1421,562,2025-01-25,1,사탕,NNG,5000
1422,845,2025-01-25,1,초코,NNG,5000
1423,21,2025-01-26,2,던킨도너츠,NNG,9999
1424,61,2025-01-26,2,먹방,NNG,9999
1425,107,2025-01-26,2,수건케이크,NNG,9999
1426,188,2025-01-26,1,피자헛,NNG,9999
1427,398,2025-01-26,1,로제찜,NNG,5000
1428,30,2025-01-27,1,딸기,NNG,9999
1429,61,2025-01-27,1,먹방,NNG,9999
1430,88,2025-01-27,1,빙산롱옌,NNG,9999
1431,107,2025-01-27,2,수건케이크,NNG,9999
1432,319,2025-01-27,1,달걀,NNG,5000
1433,641,2025-01-27,1,슬라,NNG,5000
1434,25,2025-01-28,1,동결건조,NNG,9999
1435,38,2025-01-28,1,레시피,NNG,9999
1436,116,2025-01-28,2,스위즐스,NNG,9999
1437,190,2025-01-28,1,하리보,NNG,9999
1438,240,2025-01-28,1,고추,NNG,5000
1439,365,2025-01-28,2,떡국,NNG,5000
1440,907,2025-01-28,1,콜라,NNG,5000
1441,908,2025-01-28,1,콩나물,NNG,5000
1442,190,2025-01-29,1,하리보,NNG,9999
1443,207,2025-01-29,1,간식,NNG,5000
1444,360,2025-01-29,1,디저트,NNG,5000
1445,365,2025-01-29,1,떡국,NNG,5000
1446,628,2025-01-29,1,스크림,NNG,5000
1447,30,2025-01-30,1,딸기,NNG,9999
1448,249,2025-01-30,2,과일,NNG,5000
1449,271,2025-01-30,2,김밥,NNG,5000
1450,298,2025-01-30,2,냉면,NNG,5000
1451,360,2025-01-30,1,디저트,NNG,5000
1452,584,2025-01-30,1,샤베트,NNG,5000
1453,628,2025-01-30,1,스크림,NNG,5000
1454,697,2025-01-30,1,양푼,NNG,5000
1455,45,2025-01-31,2,마라탕,NNG,9999
1456,61,2025-01-31,1,먹방,NNG,9999
1457,249,2025-01-31,1,과일,NNG,5000
1458,255,2025-01-31,1,구매,NNG,5000
1459,261,2025-01-31,1,국물,NNG,5000
1460,374,2025-01-31,1,라면,NNG,5000
1461,508,2025-01-31,1,버섯,NNG,5000
1462,21,2025-02-01,2,던킨도너츠,NNG,9999
1463,75,2025-02-01,1,버블티,NNG,9999
1464,116,2025-02-01,1,스위즐스,NNG,9999
1465,141,2025-02-01,1,중국식빵,NNG,9999
1466,356,2025-02-01,1,두부,NNG,5000
1467,874,2025-02-01,2,치킨,NNG,5000
1468,10,2025-02-02,1,까르보불닭,NNG,9999
1469,61,2025-02-02,1,먹방,NNG,9999
1470,88,2025-02-02,2,빙산롱옌,NNG,9999
1471,214,2025-02-02,1,감자,NNG,5000
1472,506,2025-02-02,2,버거,NNG,5000
1473,655,2025-02-02,1,식빵,NNG,5000
1474,735,2025-02-02,2,요거,NNG,5000
1475,814,2025-02-02,1,짜장,NNG,5000
1476,61,2025-02-03,1,먹방,NNG,9999
1477,626,2025-02-03,1,스윗믹스젤리,NNG,5000
1478,655,2025-02-03,1,식빵,NNG,5000
1479,874,2025-02-03,1,치킨,NNG,5000
1480,890,2025-02-03,1,캔디,NNG,5000
1481,30,2025-02-04,3,딸기,NNG,9999
1482,61,2025-02-04,2,먹방,NNG,9999
1483,70,2025-02-04,1,바나나,NNG,9999
1484,83,2025-02-04,1,불닭,NNG,9999
1485,255,2025-02-04,1,구매,NNG,5000
1486,462,2025-02-04,1,문어,NNG,5000
1487,874,2025-02-04,1,치킨,NNG,5000
1488,890,2025-02-04,1,캔디,NNG,5000
1489,35,2025-02-05,2,라라스윗,NNG,9999
1490,38,2025-02-05,1,레시피,NNG,9999
1491,46,2025-02-05,2,마시멜로,NNG,9999
1492,61,2025-02-05,1,먹방,NNG,9999
1493,97,2025-02-05,1,서브웨이,NNG,9999
1494,798,2025-02-05,1,젤리,NNG,5000
1495,61,2025-02-06,1,먹방,NNG,9999
1496,267,2025-02-06,1,금귤,NNG,5000
1497,375,2025-02-06,1,라미,NNG,5000
1498,378,2025-02-06,1,라보,NNG,5000
1499,626,2025-02-06,1,스윗믹스젤리,NNG,5000
1500,30,2025-02-07,1,딸기,NNG,9999
1501,61,2025-02-07,2,먹방,NNG,9999
1502,259,2025-02-07,1,구이,NNG,5000
1503,378,2025-02-07,1,라보,NNG,5000
1504,519,2025-02-07,1,보로,NNG,5000
1505,728,2025-02-07,1,옥수수,NNG,5000
1506,798,2025-02-07,1,젤리,NNG,5000
1507,30,2025-02-08,4,딸기,NNG,9999
1508,61,2025-02-08,1,먹방,NNG,9999
1509,107,2025-02-08,1,수건케이크,NNG,9999
1510,249,2025-02-08,1,과일,NNG,5000
1511,255,2025-02-08,1,구매,NNG,5000
1512,294,2025-02-08,1,낙타,NNG,5000
1513,732,2025-02-08,1,와플,NNG,5000
1514,837,2025-02-08,1,찹쌀,NNG,5000
1515,895,2025-02-08,1,케이,NNG,5000
1516,47,2025-02-09,1,마오쥔젤,NNG,9999
1517,61,2025-02-09,1,먹방,NNG,9999
1518,135,2025-02-09,1,요리,NNG,9999
1519,148,2025-02-09,1,초콜릿,NNG,9999
1520,208,2025-02-09,2,간장,NNG,5000
1521,360,2025-02-09,1,디저트,NNG,5000
1522,30,2025-02-10,1,딸기,NNG,9999
1523,61,2025-02-10,1,먹방,NNG,9999
1524,88,2025-02-10,1,빙산롱옌,NNG,9999
1525,135,2025-02-10,1,요리,NNG,9999
1526,735,2025-02-10,1,요거,NNG,5000
1527,895,2025-02-10,1,케이,NNG,5000
1528,30,2025-02-11,1,딸기,NNG,9999
1529,61,2025-02-11,1,먹방,NNG,9999
1530,141,2025-02-11,3,중국식빵,NNG,9999
1531,163,2025-02-11,1,쿠키,NNG,9999
1532,249,2025-02-11,2,과일,NNG,5000
1533,651,2025-02-11,1,식감,NNG,5000
1534,970,2025-02-11,1,파니포포,NNG,5000
1535,30,2025-02-12,2,딸기,NNG,9999
1536,43,2025-02-12,1,마들렌,NNG,9999
1537,83,2025-02-12,2,불닭,NNG,9999
1538,88,2025-02-12,1,빙산롱옌,NNG,9999
1539,116,2025-02-12,1,스위즐스,NNG,9999
1540,137,2025-02-12,1,우동,NNG,9999
1541,374,2025-02-12,2,라면,NNG,5000
1542,663,2025-02-12,1,실키젬,NNG,5000
1543,870,2025-02-12,2,치즈,NNG,5000
1544,977,2025-02-12,1,파스타,NNG,5000
1545,61,2025-02-13,1,먹방,NNG,9999
1546,148,2025-02-13,2,초콜릿,NNG,9999
1547,207,2025-02-13,1,간식,NNG,5000
1548,513,2025-02-13,1,베이,NNG,5000
1549,735,2025-02-13,1,요거,NNG,5000
1550,760,2025-02-13,1,음료,NNG,5000
1551,61,2025-02-14,1,먹방,NNG,9999
1552,148,2025-02-14,1,초콜릿,NNG,9999
1553,199,2025-02-14,1,휘낭시에,NNG,9999
1554,732,2025-02-14,1,와플,NNG,5000
1555,61,2025-02-15,2,먹방,NNG,9999
1556,83,2025-02-15,1,불닭,NNG,9999
1557,141,2025-02-15,2,중국식빵,NNG,9999
1558,249,2025-02-15,1,과일,NNG,5000
1559,596,2025-02-15,2,소세지,NNG,5000
1560,970,2025-02-15,1,파니포포,NNG,5000
1561,46,2025-02-16,1,마시멜로,NNG,9999
1562,61,2025-02-16,1,먹방,NNG,9999
1563,83,2025-02-16,1,불닭,NNG,9999
1564,95,2025-02-16,1,샤인머스캣,NNG,9999
1565,148,2025-02-16,1,초콜릿,NNG,9999
1566,155,2025-02-16,1,카다이프,NNG,9999
1567,163,2025-02-16,1,쿠키,NNG,9999
1568,187,2025-02-16,1,피스타치오,NNG,9999
1569,519,2025-02-16,2,보로,NNG,5000
1570,798,2025-02-16,1,젤리,NNG,5000
1571,38,2025-02-17,2,레시피,NNG,9999
1572,61,2025-02-17,2,먹방,NNG,9999
1573,83,2025-02-17,2,불닭,NNG,9999
1574,125,2025-02-17,1,어묵,NNG,9999
1575,163,2025-02-17,2,쿠키,NNG,9999
1576,250,2025-02-17,1,과자,NNG,5000
1577,562,2025-02-17,1,사탕,NNG,5000
1578,639,2025-02-17,1,스프,NNG,5000
1579,750,2025-02-17,1,워터,NNG,5000
1580,25,2025-02-18,1,동결건조,NNG,9999
1581,55,2025-02-18,2,맘스터치,NNG,9999
1582,61,2025-02-18,2,먹방,NNG,9999
1583,175,2025-02-18,2,탕후루,NNG,9999
1584,346,2025-02-18,1,돈키호테,NNG,5000
1585,542,2025-02-18,1,비빔,NNG,5000
1586,30,2025-02-19,4,딸기,NNG,9999
1587,83,2025-02-19,1,불닭,NNG,9999
1588,12,2025-02-20,1,꼬치,NNG,9999
1589,26,2025-02-20,2,두바이초콜릿,NNG,9999
1590,61,2025-02-20,1,먹방,NNG,9999
1591,188,2025-02-20,1,피자헛,NNG,9999
1592,214,2025-02-20,1,감자,NNG,5000
1593,441,2025-02-20,1,먹태,NNG,5000
1594,655,2025-02-20,2,식빵,NNG,5000
1595,10,2025-02-21,1,까르보불닭,NNG,9999
1596,30,2025-02-21,2,딸기,NNG,9999
1597,61,2025-02-21,1,먹방,NNG,9999
1598,83,2025-02-21,1,불닭,NNG,9999
1599,298,2025-02-21,1,냉면,NNG,5000
1600,562,2025-02-21,1,사탕,NNG,5000
1601,811,2025-02-21,1,집밥,NNG,5000
1602,1051,2025-02-21,1,해먹,NNG,5000
1603,38,2025-02-22,1,레시피,NNG,9999
1604,61,2025-02-22,3,먹방,NNG,9999
1605,156,2025-02-22,1,카스테라,NNG,9999
1606,249,2025-02-22,2,과일,NNG,5000
1607,341,2025-02-22,1,도넛,NNG,5000
1608,874,2025-02-22,1,치킨,NNG,5000
1609,61,2025-02-23,2,먹방,NNG,9999
1610,107,2025-02-23,1,수건케이크,NNG,9999
1611,207,2025-02-23,3,간식,NNG,5000
1612,208,2025-02-23,1,간장,NNG,5000
1613,249,2025-02-23,1,과일,NNG,5000
1614,798,2025-02-23,1,젤리,NNG,5000
1615,863,2025-02-23,1,초콜렛,NNG,5000
1616,874,2025-02-23,2,치킨,NNG,5000
1617,30,2025-02-24,1,딸기,NNG,9999
1618,38,2025-02-24,1,레시피,NNG,9999
1619,61,2025-02-24,1,먹방,NNG,9999
1620,366,2025-02-24,1,떡볶이,NNG,5000
1621,492,2025-02-24,1,밥버거,NNG,5000
1622,655,2025-02-24,1,식빵,NNG,5000
1623,30,2025-02-25,3,딸기,NNG,9999
1624,38,2025-02-25,3,레시피,NNG,9999
1625,61,2025-02-25,1,먹방,NNG,9999
1626,65,2025-02-25,1,메론빵,NNG,9999
1627,206,2025-02-25,1,가지,NNG,5000
1628,286,2025-02-25,2,꾸덕,NNG,5000
1629,287,2025-02-25,1,꾸우우우덕,NNG,5000
1630,30,2025-02-26,2,딸기,NNG,9999
1631,61,2025-02-26,2,먹방,NNG,9999
1632,384,2025-02-26,1,라이,NNG,5000
1633,628,2025-02-26,1,스크림,NNG,5000
1634,677,2025-02-26,2,아이스,NNG,5000
1635,798,2025-02-26,1,젤리,NNG,5000
1636,25,2025-02-27,1,동결건조,NNG,9999
1637,30,2025-02-27,1,딸기,NNG,9999
1638,61,2025-02-27,1,먹방,NNG,9999
1639,1030,2025-02-27,1,피자,NNG,5000
1640,38,2025-02-28,1,레시피,NNG,9999
1641,61,2025-02-28,1,먹방,NNG,9999
1642,273,2025-02-28,1,김치,NNG,5000
1643,286,2025-02-28,1,꾸덕,NNG,5000
1644,597,2025-02-28,1,소스,NNG,5000
1645,633,2025-02-28,1,스티키마차,NNG,5000
1646,762,2025-02-28,1,음식,NNG,5000
1647,798,2025-02-28,1,젤리,NNG,5000
1648,806,2025-02-28,1,중국식,NNG,5000
1649,1030,2025-02-28,1,피자,NNG,5000
1650,61,2025-03-01,1,먹방,NNG,9999
1651,116,2025-03-01,1,스위즐스,NNG,9999
1652,175,2025-03-01,1,탕후루,NNG,9999
1653,207,2025-03-01,1,간식,NNG,5000
1654,329,2025-03-01,1,대추씨,NNG,5000
1655,443,2025-03-01,1,메뉴,NNG,5000
1656,894,2025-03-01,1,케비어,NNG,5000
1657,61,2025-03-02,2,먹방,NNG,9999
1658,175,2025-03-02,1,탕후루,NNG,9999
1659,347,2025-03-02,1,동파육,NNG,5000
1660,636,2025-03-02,1,스파게티,NNG,5000
1661,870,2025-03-02,1,치즈,NNG,5000
1662,943,2025-03-02,1,탄산,NNG,5000
1663,25,2025-03-03,1,동결건조,NNG,9999
1664,61,2025-03-03,1,먹방,NNG,9999
1665,232,2025-03-03,1,고구마,NNG,5000
1666,289,2025-03-03,1,꿀젤리모나카,NNG,5000
1667,531,2025-03-03,1,분식,NNG,5000
1668,633,2025-03-03,1,스티키마차,NNG,5000
1669,894,2025-03-03,1,케비어,NNG,5000
1670,25,2025-03-04,1,동결건조,NNG,9999
1671,38,2025-03-04,1,레시피,NNG,9999
1672,61,2025-03-04,2,먹방,NNG,9999
1673,144,2025-03-04,1,쫀득쿠키,NNG,9999
1674,175,2025-03-04,2,탕후루,NNG,9999
1675,360,2025-03-04,1,디저트,NNG,5000
1676,384,2025-03-04,1,라이,NNG,5000
1677,449,2025-03-04,1,명랑,NNG,5000
1678,909,2025-03-04,1,콩피,NNG,5000
1679,61,2025-03-05,3,먹방,NNG,9999
1680,135,2025-03-05,1,요리,NNG,9999
1681,137,2025-03-05,1,우동,NNG,9999
1682,142,2025-03-05,1,짜장면,NNG,9999
1683,249,2025-03-05,1,과일,NNG,5000
