KEYWORD_ID,KEYWORD_NAME,KEYWORDUP
311,롯데리아장어버거,2
312,인스타음식,2
313,에이블리간식,2
314,냉동식품,2
315,간장게장먹방,2
316,현지인맛집,2
317,인도네시아요리,2
318,미국mz간식,2
319,브라질치즈빵,2
320,일본칼디,2
321,치즈케이크레시피,2
322,라면끓이는법,2
323,이사장수건케이크,2
324,간장계란밥,2
325,상해맛집추천,2
326,찜닭,2
327,중국인먹방,2
328,후라이푸딩,2
329,샤인머스켓디저트,2
330,요아정토핑,2
331,마곡역맛집,2
332,프랑스간식,2
333,일본당고,2
334,10만원라면,2
335,대파감자라떼,2
336,멕시코간식,2
337,타이페이맛집,2
338,오토김밥,2
339,병조림,2
340,불닭마요연어깍두기정식,2
341,육회칼빔면,2
342,롤업스젤리,2
343,식단,2
344,야자나무,2
345,밀카,2
346,호두,2
347,과즙,2
348,립싱크,2
349,소보로빵,2
350,오일,2
351,울산쫀드기,2
352,타르트,2
353,뷔페,2
354,비상식량,2
355,아보카도,2
356,오믈렛,2
357,허니버터칩,2
358,감초,2
359,견과류,2
360,닭다리,2
361,돈코츠,2
362,모야,2
363,모짜렐라,2
364,알콜,2
365,양배추,2
366,유사,2
367,인절미,2
368,잔,2
369,전문점,2
370,크랜베리,2
371,터트려먹는,2
372,파바,2
373,파파야,2
374,퐁듀,2
375,푸드,2
376,풍선껌,2
377,던킨,2
378,동파육,2
379,멸치,2
380,와인,2
381,윤기,2
382,구찌,2
383,굴,2
384,녹말,2
385,된장,2
386,맛동산,2
387,모카,2
388,사료,2
389,생수,2
390,수산시장,2
391,수확,2
392,식탐,2
393,이케아,2
394,주먹밥,2
395,짬뽕,2
396,탕맛,2
397,투게더,2
398,포카,2
399,꽈리,2
400,소라빵,2
401,크리스피크림,2
402,페티,2
403,낙지,2
404,미역,2
405,뼈,2
406,삼각김밥,2
407,초코퐁당,1
408,초코초꾸떡,1
409,말차라떼,1
410,플라이밀쉐이크,1
411,맛있는조합,1
412,코코아밤,1
413,훠궈#하이디라오,1
414,일본패스트푸드,1
415,젯데리아메뉴,1
416,돼지김치찜레시피,1
417,밥도둑,1
418,부산삼시세끼,1
419,택시기사맛집,1
420,먹방브이로그,1
421,시식코너고기,1
422,팥빙젤라또파르페,1
423,메가커피추천,1
424,컵빙수추천,1
425,누드와인,1
426,알리오올리오레시피,1
427,무제한소고기,1
428,호텔식샤브뷔페,1
429,가족외식,1
430,뷔페추천,1
431,고급튀김,1
432,벽돌초콜릿케이크,1
433,교촌치킨오마카세,1
434,신맛챌린지,1
435,연어날치알마요,1
436,광어회,1
437,깻잎막회,1
438,날치알막회,1
439,차슈,1
440,전자레인지음식,1
441,푸딩만들기,1
442,영화관간식,1
443,대만뱀피자,1
444,어니언칩,1
445,부페,1
446,추성훈맛집,1
447,유튜브간식,1
448,후라이드치킨,1
449,비비큐치킨,1
450,발렌타인데이초콜릿,1
451,생딸기듬뿍우유생크림,1
452,스트로베리말차가나슈,1
453,피자헛신상,1
454,피자헛추천메뉴,1
455,설리당과일,1
456,떡볶이랜덤토핑,1
457,#중국수건케이크,1
458,두찜,1
459,푸드트럭,1
460,신당동떡볶이과자,1
461,캐비어알밥,1
462,정지선셰프,1
463,소금빵,1
464,마시멜로우스모어초콜릿,1
465,스탠리텀블러꿀팁,1
466,삼겹김치전,1
467,폭식로그,1
468,맥주추천,1
469,강서구맛집,1
470,술잘마시는법,1
471,콰트로미트피자,1
472,떡기계,1
473,튀르키예간식,1
474,재난식량,1
475,일본스시맛집,1
476,쿠키만드는법,1
477,제주공항근처맛집,1
478,추억의간식,1
479,떡볶이사고펄,1
480,치킨플러스,1
481,카오빙리우즈,1
482,왕가탕후루신메뉴,1
483,먹방유튜버,1
484,먹는풍선,1
485,산낙지먹방,1
486,걸작떡볶이치킨,1
487,스윗마라치킨,1
488,타피오카펄먹방,1
489,삼미식당,1
490,대만연어초밥,1
491,먹뱉,1
492,다식,1
493,대세레드치킨,1
494,무상협찬,1
495,허니립밤!,1
496,튀르,1
497,이달의맛,1
498,드은,1
499,스네이크,1
500,풀무,1
501,수분,1
502,GS25#스윗벚꽃젤리샤베트,1
503,바스켓팝콘,1
504,먹견,1
505,코카콜라,1
506,생파,1
507,오픈피드,1
508,블린더초콜렛,1
509,꿀떡,1
510,해묵,1
511,마시멜로우크림치즈케이크,1
512,바찌바찌,1
513,닭밝,1
514,에너지드링크추천,1
515,해각포,1
516,육회바른연어,1
517,두릅,1
518,짜파게티콘테스트,1
519,밥솥카스테라,1
520,달걀볶음밥,1
521,봉구스밥버거,1
522,젖병음료,1
523,감자튀김,1
524,나비엔보일라면,1
525,문방구간식,1
526,불닭팽이쌈,1
527,랭킹닭컴,1
528,잇메이트,1
529,60계치킨,1
530,짜장계란치킨,1
531,마시멜로스프레드,1
532,개구리알,1
533,간물,1
534,홋카이도 치즈 케이크,1
535,구미,1
536,추천 #메론프라푸치노,1
537,멜론 빵,1
538,오레오 레코페,1
539,반짝임,1
540,일본 음식,1
541,도키 우드,1
542,도쿄 미식가,1
543,페이스트블,1
544,대만간식asmr,1
545,과일 콘 피트,1
546,러시아어,1
547,끓는점,1
548,고깃집,1
549,문어,1
550,아침식사,1
551,알밤,1
552,치마,1
553,치실,1
554,케비어,1
555,팥빙프라페,1
556,겹겹이,1
557,냠사친,1
558,동물농장,1
559,모과,1
560,반찬,1
561,쁘띠첼,1
562,소면,1
563,스쿱,1
564,스테비,1
565,약혐주,1
566,오카,1
567,인삼,1
568,잡채,1
569,제과,1
570,죠스,1
571,칠리,1
572,콩가루,1
573,쿄효젤리,1
574,쿠카,1
575,텀블러,1
576,토핑된,1
577,해장,1
578,후렌치,1
579,고다,1
580,던킨도너츠,1
581,만둣국,1
582,반상,1
583,보양식,1
584,상차림,1
585,손맛,1
586,쇼핑,1
587,스니커즈,1
588,일식,1
589,제육,1
590,쫀맛,1
591,고간,1
592,고오스,1
593,귤밭,1
594,내기,1
595,누룽지,1
596,도토리묵,1
597,돈까스,1
598,돼지껍데기,1
599,레스토랑,1
600,막걸리,1
601,맛탕,1
602,매운탕,1
603,먹어봣다,1
604,물라,1
605,물컵,1
606,바오밥,1
607,밥투정,1
608,상추,1
609,셰프,1
610,수제비,1
611,스팸떡,1
612,식중독,1
613,아몬드,1
614,아침밥,1
615,전기밥솥,1
616,전어,1
617,조리기구,1
618,조리법,1
619,중식,1
620,찬물,1
621,청포묵,1
622,취사,1
623,취한,1
624,케첩,1
625,간식유튜버,1
626,걸레,1
627,계란노른자,1
628,과유,1
629,녹차,1
630,다시마,1
631,대식,1
632,데스,1
633,뚝배기,1
634,라핑탕,1
635,마끼아또,1
636,맛나,1
637,맛남샌드,1
638,매실,1
639,맥심,1
640,머핀,1
641,먹어봤슈,1
642,밀키스,1
643,바비,1
644,분량,1
645,분유,1
646,상품,1
647,샤베트,1
648,오븐,1
649,유듀바들,1
650,이유식,1
651,입욕,1
652,절임,1
653,접시,1
654,취할까,1
655,카페라떼,1
656,컨,1
657,케로로빵,1
658,크림브륄레,1
659,티백,1
660,페페,1
661,평소,1
662,포테이토,1
663,홍시,1
664,모밀,1
665,조개,1
666,쫄면,1
667,곰탕,1
668,궁뎅,1
669,꽈자,1
670,보리차,1
671,보쌈,1
672,복,1
673,브레드,1
674,사발면,1
675,사시미,1
676,소시,1
677,스폰지밥,1
678,오뚜기,1
679,츠카,1
680,치맥,1
681,크런키,1
682,파가,1
683,프라이,1
684,피리,1
685,핫팩,1
686,홍어,1
687,고자,1
688,골뱅이,1
689,김치냉장고,1
690,럭키,1
691,레베카,1
692,머치,1
693,먹어보쟈,1
694,메이드,1
695,명란젓,1
696,모나리자,1
697,물건,1
698,물의,1
699,부대찌개,1
700,비스킷,1
701,생활비,1
702,스튜,1
703,식기세척기,1
704,식성,1
705,야자수,1
706,엿먹으,1
707,오리너구리,1
708,일상,1
709,입충,1
710,저녁,1
711,조식,1
712,치민,1
713,케잌,1
714,크레이프,1
715,파자마파티,1
716,파채,1
717,팥죽,1
718,훈제,1
719,까르보불닭,1
720,두산베어스,1
721,로투스도넛,1
722,부추,1
723,키친,1
724,푸팟퐁커리,1
725,키위,2
726,스위즐스,1
727,동결건조,2
728,통대창,1
729,초콜렛,5
730,레몬,1
731,솔트워터,1
732,노각무침,1
733,망고,3
734,보일링어니언,1
735,코하쿠토,1
736,파니포포,1
737,라바샥,5
738,마시멜로우,1
739,마라탕,2
740,핵아이셔,2
741,메론킷,1
742,밤,1
743,메로나,1
744,플러프잼,1
745,모찌,2
746,파삭,2
747,샤인머스캣,2
